source_idx,source_name,n_works_total,vol_min,vol_max,n_recent_works,frac_with_page,n_recent_issues,n_issues_ea,frac_issues_ea,no_page_numbers,early_access,vol1_catchall
2764417826,The international journal of business and finance research,155,1,14,49,1.0,9,0,0.0,False,False,True
4210196821,International Journal of Finance,153,1,9,110,0.991,22,0,0.0,False,False,True
4210219827,Food Economics - Acta Agriculturae Scandinavica Section C,152,1,8,97,1.0,16,0,0.0,False,False,True
2764478856,Journal of finance and investment analysis,151,1,9,56,0.964,12,0,0.0,False,False,True
4210209416,Green Finance,151,1,6,123,1.0,20,0,0.0,False,False,True
4210226497,Critical Finance Review,147,1,13,72,0.986,10,1,0.1,False,False,True
90027464,Journal of Time Series Econometrics,147,1,17,35,0.771,8,0,0.0,False,False,True
4210181162,Journal of Service Management Research,146,1,8,99,1.0,18,0,0.0,False,False,True
4210191533,Customer Needs and Solutions,146,1,11,47,0.638,9,0,0.0,False,False,True
69065261,International Journal of Inventory Research,146,1,6,125,1.0,16,0,0.0,False,False,True
4210172917,International Review of Business Research Papers,144,1,48,72,1.0,7,0,0.0,False,False,True
2764549467,Engineering Management Research,144,1,9,62,1.0,8,0,0.0,False,False,True
2764477379,Islamic Economic Studies,141,1,32,35,1.0,7,0,0.0,False,False,True
4210219378,Journal of Financial Reporting,140,1,10,72,0.889,8,0,0.0,False,False,True
4210190792,South Asian Journal of Macroeconomics and Public Finance,139,1,13,51,1.0,10,0,0.0,False,False,True
55985146,International Journal of Services Sciences,139,1,7,99,1.0,14,1,0.071,False,False,True
73660788,International Journal of Strategic Business Alliances,137,1,7,91,1.0,13,0,0.0,False,False,True
2898418539,International Journal of Innovation Studies,136,1,9,91,0.989,17,0,0.0,False,False,True
4210189494,Applied Finance Letters,136,1,13,87,1.0,4,0,0.0,False,False,True
4210168891,International Journal of Supply Chain and Operations Resilience,136,1,6,108,1.0,14,0,0.0,False,False,True
74137692,International Journal of Technoentrepreneurship,134,1,5,134,0.873,18,0,0.0,False,False,True
2898431940,The Journal of Finance and Data Science,134,1,10,76,0.987,0,0,0.0,False,False,True
4210220799,Business and Management Horizons,132,1,12,37,1.0,8,0,0.0,False,False,True
4210219734,National Accounting Review,131,1,6,125,1.0,20,0,0.0,False,False,True
83383069,International Journal of Quality and Innovation,129,1,6,89,1.0,11,0,0.0,False,False,True
2764922153,Central European Journal of Economic Modelling and Econometrics,128,1,13,43,1.0,8,0,0.0,False,False,True
959550399,New Perspectives on Political Economy,128,1,20,32,1.0,6,0,0.0,False,False,True
2738087221,Triple Helix Journal,124,1,11,58,1.0,11,0,0.0,False,False,True
69604123,Review of Marketing Science,118,1,23,48,0.917,4,0,0.0,False,False,True
2764696955,Issues in Social and Environmental Accounting,117,1,10,56,1.0,13,0,0.0,False,False,True
2764472725,International journal of management and business research,114,1,14,35,1.0,5,0,0.0,False,False,True
154432073,Foundations and Trends® in Technology Information and Operations Management,111,1,18,41,1.0,4,0,0.0,False,False,True
4210176281,Technology Transfer and Entrepreneurship,109,1,7,73,0.836,8,0,0.0,False,False,True
4210216314,Journal of Strategic Contracting and Negotiation,107,1,7,66,1.0,15,0,0.0,False,False,True
4210199421,Journal of CENTRUM Cathedra (JCC) The Business and Economics Research Journal,107,1,10,35,0.8,7,0,0.0,False,False,True
2898448967,Review of Development Finance,104,1,10,53,1.0,9,0,0.0,False,False,True
4210198154,Algorithmic Finance,103,1,10,38,1.0,9,0,0.0,False,False,True
4210214325,Journal of Global Economic Analysis,102,1,9,39,0.872,9,0,0.0,False,False,True
4210183118,Indian Journal of Commerce & Management Studies,97,1,11,43,0.837,7,0,0.0,False,False,True
4210213268,The Journal of Financial Market Infrastructures,97,1,8,56,0.839,11,0,0.0,False,False,True
4210231521,Data Science in Finance and Economics,95,1,4,95,1.0,15,0,0.0,False,False,True
4210203057,China Economic Quarterly International,94,1,5,94,1.0,16,0,0.0,False,False,True
73201759,Foundations and Trends® in Entrepreneurship,91,1,20,33,1.0,0,0,0.0,False,False,True
4210208962,AIS Educator Journal,89,1,19,26,1.0,5,0,0.0,False,False,True
4210215409,Asia Pacific Journal of Advanced Business and Social Studies,89,1,4,89,0.652,3,0,0.0,False,False,True
4210175461,Global Review of Accounting and Finance,86,1,10,82,1.0,9,0,0.0,False,False,True
41123332,Journal of Knowledge-based Innovation in China,86,1,5,86,0.86,15,0,0.0,False,False,True
2764902226,American Journal of Economics,83,1,10,83,1.0,9,0,0.0,False,False,True
4210202938,Modern Supply Chain Research and Applications,80,1,7,58,1.0,13,0,0.0,False,False,True
4210195752,The Journal of Investment Strategies,79,1,10,19,0.684,1,0,0.0,False,False,True
4210176215,Case Studies in Business and Management,75,1,10,16,1.0,2,0,0.0,False,False,True
4210198794,Asia and the Global Economy,72,1,5,72,1.0,9,0,0.0,False,False,True
2764351440,Accounting & taxation,71,1,13,30,1.0,4,0,0.0,False,False,True
4210204738,Journal of Marketing Behavior,69,1,4,69,1.0,12,0,0.0,False,False,True
4210191553,Journal of Law Finance and Accounting,67,1,8,36,1.0,9,0,0.0,False,False,True
4210225012,Journal of Entrepreneurship and Business Innovation,65,1,11,31,1.0,8,0,0.0,False,False,True
5406982871,Financial Planning Research Journal,59,1,11,19,0.684,4,0,0.0,False,False,True
98018944,Journal of business market management,58,1,8,33,1.0,7,0,0.0,False,False,True
2764920710,International journal of management and marketing research,56,1,14,18,1.0,3,0,0.0,False,False,True
4306522742,Politica economica,53,1,92,11,1.0,0,0,0.0,False,False,True
997943089,Foundations and Trends® in Marketing,51,1,19,15,1.0,0,0,0.0,False,False,True
4210231152,International Journal of Economics,43,1,55,37,1.0,6,0,0.0,False,False,True
4210228977,The Journal of Network Theory in Finance,37,1,5,37,0.838,6,0,0.0,False,False,True
149627586,Foundations and Trends® in Microeconomics,32,1,12,13,1.0,0,0,0.0,False,False,True
4210211425,Annals of Corporate Governance,24,1,8,19,1.0,1,0,0.0,False,False,True
5407051071,International Journal of Management and Business,20,1,2,20,1.0,3,0,0.0,False,False,True
2738303727,Revista de estudios empresariales,17,1,186,17,1.0,1,0,0.0,False,False,True
5407051845,The Journal of Applied Management Accounting Research,16,1,22,16,1.0,3,0,0.0,False,False,True
4210189591,Division of Labour & Transaction Costs,15,1,3,15,1.0,4,0,0.0,False,False,True
2764904267,Tamara Journal for Critical Organization Inquiry,13,1,18,9,1.0,0,0,0.0,False,False,True
2764876032,International Journal of Finance and Accounting,13,1,13,13,1.0,3,0,0.0,False,False,True
4210181410,Insurance Markets and Companies Analyses and Actuarial Computations,9,1,8,7,1.0,0,0,0.0,False,False,True
4210240270,International Journal of Applied Business and Economic Research,2,1,16,2,1.0,0,0,0.0,False,False,True
36178057,Economics Letters,9191,1,257,84,1.0,0,0,0.0,False,False,False
201533460,Applied Economics,9033,13,58,2005,1.0,239,1,0.004,False,False,False
76633192,Journal of Business Ethics,8112,10,202,115,1.0,13,0,0.0,False,False,False
96544531,Applied Economics Letters,7438,7,203,1382,1.0,65,2,0.031,False,False,False
39307421,Technological Forecasting and Social Change,6953,63,213,193,1.0,0,0,0.0,False,False,False
184816971,International Journal of Production Economics,6886,63,545,54,0.981,0,0,0.0,False,False,False
136211407,Ecological Economics,6765,32,230,128,1.0,0,0,0.0,False,False,False
57667410,Annals of Operations Research,6669,93,357,176,1.0,11,2,0.182,False,False,False
94499970,Energy Economics,6302,15,148,191,1.0,0,0,0.0,False,False,False
23254222,American Economic Review,5637,3,115,421,1.0,49,9,0.184,False,False,False
141184754,Economic Modelling,5442,5,144,115,1.0,0,0,0.0,False,False,False
50366009,Urban Studies,5074,7,62,916,0.999,74,8,0.108,False,False,False
21668869,Strategic Direction,4153,18,40,760,1.0,60,0,0.0,False,False,False
4210230633,International Journal of Business and Management,4141,3,20,446,1.0,37,0,0.0,False,False,False
4210209709,Health Policy,3943,50,163,44,1.0,0,0,0.0,False,False,False
168273071,International Review of Economics & Finance,3689,9,98,433,1.0,0,0,0.0,False,False,False
25235501,Journal of Retailing and Consumer Services,3684,7,84,279,1.0,0,0,0.0,False,False,False
127742747,Journal of Econometrics,3457,94,252,65,1.0,1,0,0.0,False,False,False
9731383,Research Policy,3411,20,54,699,1.0,42,2,0.048,False,False,False
145572626,International Review of Financial Analysis,3410,9,104,336,1.0,0,0,0.0,False,False,False
148599315,International Journal of Hospitality Management,3408,19,126,209,1.0,0,0,0.0,False,False,False
91754907,American Journal of Agricultural Economics,3398,82,108,268,1.0,18,0,0.0,False,False,False
88020226,The Business History Review,3357,6,233,390,0.959,16,1,0.062,False,False,False
31748134,Industrial Marketing Management,3347,29,414,70,0.971,0,0,0.0,False,False,False
154010748,Management Decision,3137,38,64,667,1.0,49,1,0.02,False,False,False
165492527,The Economic History Review,3132,53,78,361,1.0,20,0,0.0,False,False,False
44585919,Journal of Economic Dynamics and Control,3060,4,172,67,1.0,0,0,0.0,False,False,False
69799158,Human Resource Management International Digest,3035,8,33,448,1.0,29,0,0.0,False,False,False
122073985,The Journal of Economic History,3015,11,345,56,0.929,5,0,0.0,False,False,False
166264140,Emerging Markets Finance and Trade,2991,2,61,1060,1.0,66,12,0.182,False,False,False
149131268,Journal of Economic Theory,2978,90,224,64,1.0,0,0,0.0,False,False,False
149070780,Production and Operations Management,2946,9,35,767,1.0,47,9,0.191,False,False,False
166002381,Journal of Applied Psychology,2944,5,110,487,1.0,55,1,0.018,False,False,False
145200904,Health Economics,2930,1,34,622,1.0,54,2,0.037,False,False,False
7424199,Public Choice,2895,102,204,123,1.0,9,0,0.0,False,False,False
178258306,Empirical Economics,2822,13,68,430,1.0,28,0,0.0,False,False,False
125977778,International Journal of Contemporary Hospitality Management,2809,12,37,887,1.0,53,2,0.038,False,False,False
199447588,Journal of Public Economics,2751,29,242,75,1.0,0,0,0.0,False,False,False
205793605,Business Strategy and the Environment,2724,7,34,1444,1.0,34,0,0.0,False,False,False
149240962,Journal of Financial Economics,2675,19,233,34,1.0,0,0,0.0,False,False,False
41416626,Harvard business review,2662,5,98,335,0.997,23,0,0.0,False,False,False
43019230,PharmacoEconomics,2521,2,43,438,1.0,56,2,0.036,False,False,False
45992627,The Economic Journal,2516,6,489,369,0.997,29,5,0.172,False,False,False
28882882,Organization Studies,2515,21,47,354,1.0,43,2,0.047,False,False,False
4210190151,Omega,2499,28,133,98,1.0,0,0,0.0,False,False,False
152897404,Research-Technology Management,2497,43,68,286,1.0,25,0,0.0,False,False,False
102949365,Strategic Management Journal,2490,15,455,235,0.991,30,2,0.067,False,False,False
8133038,Research in International Business and Finance,2458,16,75,269,1.0,0,0,0.0,False,False,False
10747938,Journal of International Money and Finance,2449,3,215,59,0.983,0,0,0.0,False,False,False
89389284,European Journal of Marketing,2408,4,59,491,1.0,53,0,0.0,False,False,False
138400101,Managerial and Decision Economics,2395,21,46,1213,1.0,36,1,0.028,False,False,False
170137484,Review of Financial Studies,2393,13,39,356,1.0,41,0,0.0,False,False,False
86125002,Environmental and Resource Economics,2386,15,88,223,1.0,25,2,0.08,False,False,False
41869786,Small Business Economics,2353,14,65,306,1.0,17,0,0.0,False,False,False
101209419,Journal of Development Economics,2340,61,175,97,1.0,0,0,0.0,False,False,False
157600745,International Journal of Productivity and Performance Management,2333,53,74,639,1.0,43,2,0.047,False,False,False
152282257,Journal of Corporate Finance,2321,6,92,69,1.0,0,0,0.0,False,False,False
5353659,The Journal of Finance,2315,1,80,384,1.0,26,2,0.077,False,False,False
117778295,Academy of Management Journal,2288,43,68,304,1.0,27,4,0.148,False,False,False
93666758,Journal of Economic Issues,2260,34,58,465,1.0,20,0,0.0,False,False,False
160506855,The Accounting Review,2246,71,100,563,0.918,29,0,0.0,False,False,False
95464858,Econometrica,2231,68,101,388,0.876,24,0,0.0,False,False,False
165057322,Production Planning & Control,2227,11,37,417,1.0,58,1,0.017,False,False,False
1014724869,Economic Research-Ekonomska Istraživanja,2206,3,37,1264,0.652,7,1,0.143,False,False,False
29049940,Pacific-Basin Finance Journal,2200,8,93,119,1.0,0,0,0.0,False,False,False
99242495,Journal of Air Transport Management,2199,6,124,49,1.0,0,0,0.0,False,False,False
29659387,Industrial and Commercial Training,2192,32,57,136,1.0,16,0,0.0,False,False,False
130699561,Technology Analysis and Strategic Management,2192,12,38,818,1.0,50,2,0.04,False,False,False
102896891,Psychology and Marketing,2183,17,42,696,1.0,51,1,0.02,False,False,False
119587767,Journal of Business and Industrial Marketing,2168,15,40,748,1.0,55,1,0.018,False,False,False
37320504,Industrial Management & Data Systems,2164,90,126,398,1.0,39,2,0.051,False,False,False
579031,Economic Theory,2152,3,80,157,1.0,17,2,0.118,False,False,False
39841227,International Journal of Forecasting,2144,14,41,467,0.998,20,5,0.25,False,False,False
16296580,Southern Economic Journal,2139,66,92,212,1.0,18,2,0.111,False,False,False
28703636,Journal of Corporate Accounting & Finance,2136,11,36,269,1.0,18,0,0.0,False,False,False
49131624,International Journal of Social Economics,2118,27,52,483,1.0,58,1,0.017,False,False,False
6711363,Journal of Monetary Economics,2087,7,155,61,1.0,0,0,0.0,False,False,False
70698675,Technovation,2040,5,140,63,1.0,0,0,0.0,False,False,False
206124708,Organization Science,2037,11,54,30,1.0,5,1,0.2,False,False,False
19645890,China Economic Review,2013,11,90,122,1.0,0,0,0.0,False,False,False
4210175534,Financial and credit activity problems of theory and practice,2013,1,6,1523,0.999,33,0,0.0,False,False,False
206615888,Economic Inquiry,1997,38,64,236,1.0,14,0,0.0,False,False,False
198098467,Journal of International Economics,1991,1,158,71,1.0,0,0,0.0,False,False,False
122767448,Journal of Management,1983,26,52,369,1.0,33,2,0.061,False,False,False
113237667,Business Horizons,1975,3,68,338,0.991,28,0,0.0,False,False,False
155526628,The North American Journal of Economics and Finance,1974,11,76,196,1.0,0,0,0.0,False,False,False
134988049,Econometric Reviews,1966,4,195,33,1.0,5,0,0.0,False,False,False
98984247,Computational Economics,1963,15,66,530,1.0,26,1,0.038,False,False,False
50631486,Journal of Knowledge Management,1961,4,29,579,1.0,49,2,0.041,False,False,False
173807628,International Journal of Consumer Studies,1959,25,49,486,0.712,25,1,0.04,False,False,False
166621295,Journal of Health Economics,1954,3,101,37,1.0,0,0,0.0,False,False,False
120991925,Telecommunications Policy,1934,24,49,423,0.995,41,1,0.024,False,False,False
61446109,Human Relations,1934,5,607,263,1.0,45,0,0.0,False,False,False
4210181832,Total Quality Management & Business Excellence,1932,12,36,369,1.0,34,2,0.059,False,False,False
143806524,The Journal of Portfolio Management,1931,26,51,545,1.0,44,0,0.0,False,False,False
12818680,Corporate Social Responsibility and Environmental Management,1928,9,32,1022,1.0,26,1,0.038,False,False,False
184351885,Managerial Finance,1924,26,51,446,1.0,55,1,0.018,False,False,False
180061323,The Review of Economics and Statistics,1907,82,108,409,0.993,25,5,0.2,False,False,False
3030835295,Economic Affairs,1903,20,45,229,1.0,12,0,0.0,False,False,False
145429826,Journal of Consumer Research,1889,26,52,285,1.0,27,0,0.0,False,False,False
2058785,Journal of money credit and banking,1888,8,57,331,1.0,36,2,0.056,False,False,False
127708089,Journal of Economic Literature,1887,7,63,272,1.0,16,1,0.062,False,False,False
2898574612,Economic Analysis and Policy,1881,30,85,429,1.0,0,0,0.0,False,False,False
81159284,International Journal of Quality & Reliability Management,1865,17,42,502,1.0,46,2,0.043,False,False,False
125273398,The Quarterly Review of Economics and Finance,1865,40,100,70,1.0,0,0,0.0,False,False,False
4210224324,Accounting Auditing & Accountability Journal,1838,13,38,443,0.993,37,0,0.0,False,False,False
164321952,International Journal of Operations & Production Management,1836,20,45,405,0.998,59,0,0.0,False,False,False
163774179,Labour Economics,1835,7,92,113,1.0,0,0,0.0,False,False,False
4210168539,Science and Public Policy,1833,27,52,361,1.0,27,1,0.037,False,False,False
165789823,Journal of Consumer Marketing,1826,17,42,259,1.0,29,0,0.0,False,False,False
93630570,Journal of Product Innovation Management,1817,17,42,200,1.0,28,1,0.036,False,False,False
105567970,European Management Journal,1813,18,43,401,0.995,30,4,0.133,False,False,False
151705444,Journal of Management Studies,1811,14,62,461,0.991,39,7,0.179,False,False,False
23343376,International Business Review,1804,9,34,377,1.0,26,4,0.154,False,False,False
35128040,Applied Financial Economics,1802,10,24,721,1.0,118,0,0.0,False,False,False
202934171,Journal of Mathematical Economics,1780,24,116,67,1.0,0,0,0.0,False,False,False
81022070,Journal of Policy Modeling,1776,1,47,312,1.0,27,2,0.074,False,False,False
38024979,Journal of International Business Studies,1774,31,73,319,1.0,32,3,0.094,False,False,False
201928713,Review of Radical Political Economics,1773,32,57,249,1.0,20,1,0.05,False,False,False
100134864,European Journal of Political Economy,1766,15,90,84,1.0,0,0,0.0,False,False,False
107325288,Social Choice and Welfare,1766,5,65,135,1.0,16,2,0.125,False,False,False
4210189271,Leadership & Organization Development Journal,1757,21,46,319,1.0,34,0,0.0,False,False,False
139232146,Personnel Review,1754,19,54,513,1.0,39,2,0.051,False,False,False
4210171597,Accounting and Finance,1750,22,65,744,1.0,27,0,0.0,False,False,False
4210239688,Communications of the Association for Information Systems,1750,3,55,222,0.995,5,0,0.0,False,False,False
160573970,Journal of Organizational Behavior,1745,1,46,341,1.0,41,1,0.024,False,False,False
200872515,Journal of Environmental Economics and Management,1735,39,130,75,1.0,0,0,0.0,False,False,False
83145862,History of Political Economy,1696,12,57,272,1.0,26,0,0.0,False,False,False
136612413,Journal of Futures Markets,1683,20,45,390,1.0,50,2,0.04,False,False,False
65528657,Journal of Regional Science,1653,30,65,222,1.0,22,0,0.0,False,False,False
163534328,Marketing Science,1640,1,49,127,1.0,11,0,0.0,False,False,False
183232449,International Journal of Industrial Organization,1637,3,103,35,1.0,0,0,0.0,False,False,False
65353606,International Journal of Retail & Distribution Management,1636,28,53,360,1.0,50,0,0.0,False,False,False
119950638,Journal of Marketing Research,1631,16,62,277,1.0,28,2,0.071,False,False,False
204305389,Journal of Management Development,1623,19,44,150,1.0,26,1,0.038,False,False,False
62110574,Review of Quantitative Finance and Accounting,1618,14,66,182,1.0,15,1,0.067,False,False,False
176795851,Journal of Macroeconomics,1610,10,83,46,1.0,0,0,0.0,False,False,False
58171247,Journal of Product & Brand Management,1607,9,34,341,1.0,35,1,0.029,False,False,False
95323914,Journal of Political Economy,1604,66,133,437,0.888,53,6,0.113,False,False,False
130179515,Economic Record,1597,27,101,235,1.0,20,0,0.0,False,False,False
18095783,Journal of Business and Economic Statistics,1595,18,43,483,0.998,20,3,0.15,False,False,False
95496512,Review of Development Economics,1589,4,29,454,1.0,19,0,0.0,False,False,False
2508752,Business Process Management Journal,1585,6,31,458,1.0,36,0,0.0,False,False,False
980556082,Agricultural Economics (Zemědělská ekonomika),1582,46,70,259,0.977,60,0,0.0,False,False,False
66510378,Critical Perspectives on Accounting,1565,11,101,103,1.0,0,0,0.0,False,False,False
65924262,Contemporary Accounting Research,1557,17,42,366,0.986,17,0,0.0,False,False,False
67103694,Cambridge Journal of Economics,1553,24,49,239,0.983,24,1,0.042,False,False,False
69458508,Journal of Asian Economics,1552,7,97,94,1.0,0,0,0.0,False,False,False
201037040,International Journal of Manpower,1524,21,46,387,1.0,40,2,0.05,False,False,False
197145128,Journal of Organizational Change Management,1510,13,38,309,1.0,31,3,0.097,False,False,False
203746597,The Annals of Regional Science,1506,34,74,202,0.965,15,1,0.067,False,False,False
101788309,Papers of the Regional Science Association,1505,79,104,248,1.0,25,0,0.0,False,False,False
71783669,Review of International Economics,1501,8,33,249,1.0,22,0,0.0,False,False,False
142990027,Journal of Marketing,1498,64,89,265,1.0,29,1,0.034,False,False,False
107631327,Regional Science and Urban Economics,1486,30,111,45,1.0,0,0,0.0,False,False,False
174129883,Economic Outlook,1480,24,48,320,1.0,20,0,0.0,False,False,False
67638930,Structural Change and Economic Dynamics,1453,11,73,199,1.0,0,0,0.0,False,False,False
191031105,Asia Pacific Journal of Marketing and Logistics,1441,4,650,432,0.998,31,1,0.032,False,False,False
49396926,Thunderbird International Business Review,1438,42,67,235,1.0,27,2,0.074,False,False,False
122161766,Journal of Forecasting,1435,19,44,505,0.998,36,0,0.0,False,False,False
162525099,Financial Analysts Journal,1434,14,81,118,0.975,17,0,0.0,False,False,False
143668711,Administrative Science Quarterly,1433,25,70,231,0.545,18,0,0.0,False,False,False
48254654,Journal of Business Finance &amp Accounting,1431,1,52,301,1.0,23,0,0.0,False,False,False
184126201,British Journal of Management,1431,11,36,460,0.993,19,4,0.211,False,False,False
9435936,Long Range Planning,1428,33,58,231,1.0,25,2,0.08,False,False,False
84664706,Personnel Psychology,1427,53,78,220,1.0,18,3,0.167,False,False,False
202812398,Information Systems Research,1426,11,36,442,0.964,19,0,0.0,False,False,False
180851279,Journal of Services Marketing,1425,14,39,317,1.0,39,0,0.0,False,False,False
76440981,Canadian Journal of Economics/Revue canadienne d économique,1422,33,58,228,1.0,18,1,0.056,False,False,False
158705510,Journal of Economic Studies,1420,27,52,457,1.0,41,0,0.0,False,False,False
92522684,Journal of the Academy of Marketing Science,1419,5,53,329,1.0,28,2,0.071,False,False,False
17986141,Journal of Management Inquiry,1419,9,35,105,1.0,16,0,0.0,False,False,False
82316188,European Journal of Finance,1417,6,31,380,1.0,74,5,0.068,False,False,False
114571967,National Institute Economic Review,1417,5,270,32,0.844,0,0,0.0,False,False,False
4210168092,Journal of the History of Economic Thought,1416,2,47,257,0.938,18,0,0.0,False,False,False
149064342,Mathematical Social Sciences,1415,39,134,33,1.0,0,0,0.0,False,False,False
85739584,Journal of Applied Econometrics,1415,15,40,256,0.984,30,1,0.033,False,False,False
14567820,The Journal of developing areas,1413,20,58,361,0.737,20,0,0.0,False,False,False
107033909,Journal of Economics,1410,71,145,56,1.0,13,0,0.0,False,False,False
145875555,Journal of Empirical Finance,1404,7,80,76,1.0,0,0,0.0,False,False,False
2739393555,Journal of Agricultural and Applied Economics,1402,26,56,189,0.937,20,0,0.0,False,False,False
97548893,American Journal of Economics and Sociology,1401,59,84,220,1.0,22,0,0.0,False,False,False
182666042,Naval Research Logistics (NRL),1391,39,72,278,1.0,36,2,0.056,False,False,False
144472306,Journal of Manufacturing Technology Management,1388,15,36,338,1.0,40,0,0.0,False,False,False
138645024,Journal of Comparative Economics,1381,28,53,230,0.97,17,0,0.0,False,False,False
88935262,The Review of Economic Studies,1380,67,92,435,1.0,30,4,0.133,False,False,False
49389958,Econometric Theory,1378,16,66,153,0.922,24,6,0.25,False,False,False
134094273,Human Resource Management,1374,1,64,224,1.0,26,0,0.0,False,False,False
59289252,Intereconomics,1367,35,59,360,1.0,30,1,0.033,False,False,False
25359449,International Advances in Economic Research,1365,6,35,112,1.0,13,0,0.0,False,False,False
4210206027,Journal of Education for Business,1364,75,100,237,1.0,30,0,0.0,False,False,False
29817978,Marketing Intelligence & Planning,1361,18,43,297,1.0,36,1,0.028,False,False,False
170231156,International Journal of Entrepreneurial Behaviour & Research,1360,6,473,284,0.996,25,3,0.12,False,False,False
185905316,The Journal of Technology Transfer,1360,3,50,386,1.0,29,3,0.103,False,False,False
201731998,Local Economy The Journal of the Local Economy Policy Unit,1359,14,39,211,1.0,34,0,0.0,False,False,False
162526994,International Journal of Market Research,1345,1,67,202,1.0,25,3,0.12,False,False,False
72880728,The Journal of Economic Perspectives,1337,2,38,223,1.0,20,0,0.0,False,False,False
187788904,Journal of Hospitality and Tourism Management,1337,13,64,111,1.0,0,0,0.0,False,False,False
105799767,European Journal of the History of Economic Thought,1329,7,32,316,1.0,27,0,0.0,False,False,False
1558358,Journal of Business Strategy,1320,21,46,198,1.0,24,5,0.208,False,False,False
187626162,Entrepreneurship Theory and Practice,1302,24,49,273,1.0,27,4,0.148,False,False,False
2764983799,Journal of Distribution Science,1301,2,19,491,1.0,55,0,0.0,False,False,False
145507837,Industrial and Corporate Change,1298,9,34,277,0.982,29,2,0.069,False,False,False
118000741,The Journal of Investing,1296,9,34,204,1.0,24,0,0.0,False,False,False
147692640,Journal of Urban Economics,1292,47,145,62,1.0,0,0,0.0,False,False,False
179979277,International Economic Review,1288,1,66,230,1.0,18,2,0.111,False,False,False
78792899,Journal of Small Business Management,1287,38,63,371,0.976,30,3,0.1,False,False,False
99768379,Management Learning,1283,31,56,225,1.0,24,4,0.167,False,False,False
77308338,Corporate Governance An International Review,1279,8,33,255,1.0,29,1,0.034,False,False,False
108845946,Economica,1272,67,92,194,0.948,19,0,0.0,False,False,False
136661304,Managerial Auditing Journal,1272,15,40,173,1.0,32,2,0.062,False,False,False
2764734295,Management Theory and Studies for Rural Business and Infrastructure Development,1264,1,46,251,1.0,18,1,0.056,False,False,False
43637407,R and D Management,1259,10,55,279,0.996,24,2,0.083,False,False,False
48957891,The TQM Journal,1257,20,37,568,1.0,40,2,0.05,False,False,False
19358283,International Journal of Advertising,1256,19,265,247,1.0,31,1,0.032,False,False,False
148503350,Queueing Systems,1250,34,109,43,0.907,9,0,0.0,False,False,False
2875300,Review of International Political Economy,1248,7,32,371,1.0,26,4,0.154,False,False,False
53726244,Journal of Managerial Psychology,1245,15,40,212,1.0,35,0,0.0,False,False,False
94775995,European Business Review,1242,12,37,198,0.965,27,0,0.0,False,False,False
143995394,Journal of World Business,1240,35,60,222,1.0,26,0,0.0,False,False,False
4210206464,International journal of organizational analysis,1231,13,33,639,1.0,41,1,0.024,False,False,False
105430050,Journal of World Trade,1223,34,59,178,1.0,25,0,0.0,False,False,False
3354691,Journal of Small Business and Enterprise Development,1222,7,32,269,1.0,32,1,0.031,False,False,False
3416249,Review of Industrial Organization,1219,16,67,92,1.0,14,0,0.0,False,False,False
126160977,Mathematical Methods of Operations Research,1214,24,101,82,1.0,12,0,0.0,False,False,False
116184629,National Tax Journal,1205,18,78,162,0.994,16,0,0.0,False,False,False
976474146,Politická ekonomie,1205,46,73,147,1.0,25,0,0.0,False,False,False
107859553,International Small Business Journal Researching Entrepreneurship,1204,13,43,185,1.0,36,0,0.0,False,False,False
185930956,Contemporary Economic Policy,1199,18,43,179,1.0,19,0,0.0,False,False,False
42678134,Journal of Hospitality & Tourism Research,1194,24,50,334,0.982,33,7,0.212,False,False,False
55074384,The B E Journal of Economic Analysis & Policy,1191,5,25,195,0.918,17,0,0.0,False,False,False
174413665,Review of Income and Wealth,1188,46,71,223,0.771,19,3,0.158,False,False,False
26073974,Oxford Economic Papers,1182,6,77,245,1.0,19,2,0.105,False,False,False
4210177023,Brazilian Journal of Political Economy,1178,4,45,212,0.835,17,1,0.059,False,False,False
100141487,Growth and Change,1176,31,56,309,0.783,17,2,0.118,False,False,False
107036887,Asia Pacific Journal of Management,1173,17,42,338,1.0,20,3,0.15,False,False,False
4394735563,Journal of applied corporate finance,1173,12,36,235,1.0,20,0,0.0,False,False,False
116483603,Journal of Risk & Insurance,1172,67,92,152,1.0,17,0,0.0,False,False,False
61992289,Journal of Advertising Research,1170,40,64,157,0.975,19,0,0.0,False,False,False
35298862,Journal of Macromarketing,1170,20,50,189,1.0,13,2,0.154,False,False,False
66524056,Journal of Business Economics and Management,1166,3,25,354,1.0,30,0,0.0,False,False,False
170810187,International Journal of Bank Marketing,1165,18,43,333,1.0,32,0,0.0,False,False,False
117460449,Asia Pacific Business Review,1165,6,31,260,1.0,24,3,0.125,False,False,False
187270080,European Journal of Work and Organizational Psychology,1162,9,34,276,0.996,28,1,0.036,False,False,False
61413993,Journal of Business and Psychology,1161,14,40,335,1.0,28,0,0.0,False,False,False
90149737,European Journal of Innovation Management,1160,3,57,513,1.0,29,2,0.069,False,False,False
27632631,Journal of Brand Management,1160,7,32,161,1.0,26,0,0.0,False,False,False
173896063,Property Management,1157,3,43,182,1.0,22,0,0.0,False,False,False
59007373,Supply Chain Management An International Journal,1156,1,30,235,1.0,28,0,0.0,False,False,False
41302103,International Journal of Physical Distribution & Logistics Management,1143,30,55,191,1.0,37,0,0.0,False,False,False
