unit_idx,unit_type,name,issn,field_eb,country_code,v,rank_v,a_p
4210154111,institution,Université Gustave Eiffel,,,FR,0.6772938798436282,517,1.9583333333333333
66890659,institution,Saint Mary's University,,,CA,0.6772682545360115,518,19.083333333333332
164389053,institution,Fordham University,,,US,0.675673670706246,519,58.463888888888874
154338468,institution,University of Fribourg,,,CH,0.6750498888805698,520,10.416666666666666
51195161,institution,École de management de Lyon,,,FR,0.673220514508311,521,22.758333333333333
78757542,institution,University of Newcastle Australia,,,AU,0.6729485656847393,522,39.75
79817857,institution,University of Guelph,,,CA,0.6715443535111932,523,19.882575757575758
123185442,institution,Reykjavík University,,,IS,0.6703934427955981,524,8.925
204337017,institution,Aarhus University,,,DK,0.6688920324971872,525,52.753679653679654
149213910,institution,University of Antwerp,,,BE,0.6679965526254009,526,15.933333333333334
173161963,institution,University of Prešov,,,SK,0.667534893434556,527,1.3402777777777777
28022161,institution,King Saud University,,,SA,0.6659067462714526,528,6.230158730158729
10747938,source,Journal of International Money and Finance,0261-5606,A,,0.6655717700986633,529,619.0
63341726,institution,Université du Québec à Trois-Rivières,,,CA,0.6649407843568866,530,3.083333333333333
124261006,institution,École Supérieure des Sciences Économiques et Commerciales,,,FR,0.6633528270699954,531,18.80235597735598
99043593,institution,Macquarie University,,,AU,0.6615491746285099,532,208.83809523809524
16835326,institution,University of St Andrews,,,GB,0.6609006453470336,533,21.9
181727666,institution,University of Economics Ho Chi Minh City,,,VN,0.6604235532365589,534,115.23194444444445
153648349,institution,University of Leicester,,,GB,0.6593829227534719,535,20.131107781107783
201726411,institution,United Arab Emirates University,,,AE,0.6592557665780769,536,40.32970085470085
22465464,institution,University of Münster,,,DE,0.6592297736280531,537,33.516666666666666
121797337,institution,Leiden University,,,NL,0.6591866348510033,538,7.743686868686869
81365321,institution,Old Dominion University,,,US,0.659014183386933,539,37.89166666666666
21250087,institution,Charles University,,,CZ,0.6586798138546508,540,30.14111111111111
190249584,institution,Universität Innsbruck,,,AT,0.6586280379463921,541,19.226190476190474
130785548,institution,Clark University,,,US,0.6567099369286393,542,6.916666666666666
870178186,institution,Nyenrode Business University,,,NL,0.655596696897956,543,22.291666666666668
165143802,institution,University of Queensland,,,AU,0.6548579758085181,544,97.93480392156863
298625061,institution,Swedish University of Agricultural Sciences,,,SE,0.6533553027757076,545,3.333333333333333
176790772,institution,Murdoch University,,,AU,0.6527940812199663,546,6.166666666666666
4210158000,institution,ILMA University,,,PK,0.6526674253263066,547,5.502380952380953
63135867,institution,University of Cincinnati,,,US,0.6498636835606316,548,18.333333333333336
75421653,institution,University of Missouri–Kansas City,,,US,0.6477453085112079,549,8.0
65285256,institution,Pontifical Catholic University of Peru,,,PE,0.6470124243947891,550,7.483333333333333
139660479,institution,Central South University,,,CN,0.643268426353315,551,96.9972222222222
131852005,source,European Financial Management,1354-7798,A,,0.6421983382157747,552,247.0
113456305,institution,Leuphana University of Lüneburg,,,DE,0.6410771332675194,553,9.29047619047619
52158045,institution,China Agricultural University,,,CN,0.6409156478208123,554,16.666666666666664
149919469,institution,California Polytechnic State University,,,US,0.6408339949529183,555,15.222222222222221
161371597,institution,Universiti of Malaysia Sabah,,,MY,0.6406622692558195,556,1.7
163151358,institution,Cyprus University of Technology,,,CY,0.640616208600833,557,15.316666666666666
4210092681,institution,Antwerp Management School,,,BE,0.6398226624614373,558,1.9333333333333333
203847022,institution,Instituto Politécnico de Lisboa,,,PT,0.6381386066388568,559,7.2250000000000005
865915315,institution,Vrije Universiteit Amsterdam,,,NL,0.6356006093173104,560,52.2777417027417
63772739,institution,Florida Atlantic University,,,US,0.6323561135521876,561,63.81111111111111
9300472,institution,Bournemouth University,,,GB,0.6321576441755207,562,10.119444444444444
94658018,institution,University of Memphis,,,US,0.6313801532484831,563,33.275
92834545,institution,École Supérieure de Commerce de Rennes,,,FR,0.630734677354577,564,25.19166666666667
181369854,institution,Friedrich-Alexander-Universität Erlangen-Nürnberg,,,DE,0.6302279215511751,565,27.95833333333333
154570441,institution,"University of California, Santa Barbara",,,US,0.6293914345820643,566,10.241666666666665
197396629,source,The British Accounting Review,0890-8389,A,,0.6273581276884663,567,277.0
60559429,institution,Nazarbayev University,,,KZ,0.627195240506178,568,8.374999999999998
177364143,institution,Centre for European Economic Research,,,DE,0.6267055232645184,569,17.60376984126984
98251732,institution,McMaster University,,,CA,0.6256692445584892,570,37.14166666666666
206895457,institution,University of Siegen,,,DE,0.6229101464955357,571,17.133333333333333
52179390,institution,University of Waikato,,,NZ,0.6201259800420634,572,71.375
142740786,institution,University of Louisville,,,US,0.6192092940404691,573,13.95
186335123,institution,East Carolina University,,,US,0.618354523672621,574,19.083333333333332
4800084,institution,Southwest Jiaotong University,,,CN,0.6161410255760167,575,169.35238095238094
126345244,institution,Portland State University,,,US,0.6155638254598227,576,19.616666666666667
2799429437,institution,ICMA Centre,,,GB,0.6145515992023144,577,22.52361111111111
178634671,source,Financial Accountability and Management,0267-4424,A,,0.6132919549950901,578,155.0
1309849503,institution,RAND Corporation,,,US,0.611857673422078,579,2.658333333333333
170658231,institution,Osnabrück University,,,DE,0.6113109318711699,580,8.149999999999999
4210144888,institution,Business France,,,FR,0.6092828184477431,581,10.647222222222222
114017466,institution,University of Technology Sydney,,,AU,0.6089073031380456,582,103.29271094402672
195939026,institution,Glasgow Caledonian University,,,GB,0.6084527882669757,583,5.3999999999999995
79510175,institution,Cardiff University,,,GB,0.6082417377100383,584,73.80119047619047
91044093,institution,Zayed University,,,AE,0.6074358187842925,585,45.24166666666666
199440890,institution,American University of Sharjah,,,AE,0.6071710083829748,586,22.999999999999996
110079840,institution,University of Hohenheim,,,DE,0.6065134756037452,587,18.57619047619048
12832649,institution,Gachon University,,,KR,0.6060675114565465,588,17.916666666666668
82284825,institution,Cranfield University,,,GB,0.605031758596654,589,11.566666666666668
1330701686,institution,Collegio Carlo Alberto,,,IT,0.5997408753815819,590,7.230555555555556
4210131537,institution,Montpellier Business School,,,FR,0.5996413472378549,591,29.356565656565657
929597975,institution,National University of Sciences and Technology,,,PK,0.5991293280294933,592,16.22142857142857
32394136,institution,Northumbria University,,,GB,0.5972661244587795,593,21.458333333333332
200650556,institution,University of Agder,,,NO,0.5969347621195914,594,15.169444444444444
76239586,source,Qualitative Research in Accounting & Management,1176-6093,A,,0.596183578944926,595,130.0
2800387288,institution,European Commission,,,BE,0.5946404583989856,596,8.03452380952381
197854408,institution,University of Malta,,,MT,0.5943399240674744,597,4.683333333333334
4210118689,institution,Joint Research Centre,,,IT,0.5939768354437939,598,9.597222222222221
114112103,institution,Leibniz University Hannover,,,DE,0.5935975924319973,599,29.162499999999998
155660961,institution,University of Turku,,,FI,0.5919720007251504,600,22.843253968253975
4210143550,institution,Taylor's University,,,MY,0.5910264177508642,601,14.012500000000001
183067930,institution,Shanghai Jiao Tong University,,,CN,0.5904651823054186,602,87.94444444444444
94722563,institution,University of Jyväskylä,,,FI,0.5893875719159443,603,13.951190476190478
57093077,institution,Swinburne University of Technology,,,AU,0.5876240704162006,604,24.92222222222222
62318514,institution,University of Duisburg-Essen,,,DE,0.5873962307821476,605,26.858333333333334
170239107,institution,University of South Australia,,,AU,0.5872238951146337,606,48.637301587301586
70931966,institution,Université de Montréal,,,CA,0.587137560191155,607,6.380952380952381
174216632,institution,City University of New York,,,US,0.586365332091808,608,13.741666666666669
80281795,institution,University of Otago,,,NZ,0.5856096942289993,609,76.98373015873015
71052956,institution,University of Reading,,,GB,0.5855399987866483,610,58.199206349206364
180437899,institution,University of Bremen,,,DE,0.5848350383529126,611,15.12222222222222
50357001,institution,Universidad Carlos III de Madrid,,,ES,0.5845022884694663,612,30.249999999999996
153718931,institution,University of Ottawa,,,CA,0.5823868720447816,613,29.91571067821068
59649739,institution,Jiangxi University of Finance and Economics,,,CN,0.5823687666130742,614,84.90555555555557
15057530,institution,Université de Bordeaux,,,FR,0.5814730622004869,615,9.531944444444445
204824540,institution,University of Wollongong,,,AU,0.5813338719567657,616,81.41486928104574
149461666,institution,Ca' Foscari University of Venice,,,IT,0.5811063822312773,617,34.40694444444444
