,source_idx,source_name,issn,era_journal_name,era_for_codes,harzing_journal_name,harzing_field,works_count,cited_by_count,wos_journal_name,wos_categories,topic_count,subfield_name,field_name,econ_bus_density,econ_score,bus_score,field_eb
1216,86301901,Revista de economía aplicada/Revista de economía aplicada,1133-455X,Revista de Economia Aplicada,['3502' '3801'],,,321,3090,,,38,Economics and Econometrics,"Economics, Econometrics and Finance",0.774390243902439,2,1,E
1217,7241030,Cliometrica,1863-2505,,,,,320,5252,Cliometrica,['ECONOMICS'],136,Economics and Econometrics,"Economics, Econometrics and Finance",0.8143322475570033,2,0,E
1218,2737763312,Business Systems Research Journal,1847-8344,,,,,320,3239,Business Systems Research Journal,['BUSINESS'],22,Management Information Systems,"Business, Management and Accounting",0.7586206896551724,0,2,B
1219,2764768042,Journal of Economics Finance and Administrative Science,2077-1886,"Journal of Economics, Finance and Administrative Science",['3801' '3802'],,,319,5540,Journal of Economics Finance and Administrative Science,['ECONOMICS'],53,Accounting,"Business, Management and Accounting",1.0,3,1,E
1220,4210234539,Research in Globalization,2590-051X,,,,,319,5093,Research in Globalization,['ECONOMICS'],43,Economics and Econometrics,"Economics, Econometrics and Finance",0.7828571428571428,2,0,E
1221,2764761084,Foundations of Management,2080-7279,,,,,319,2592,Foundations of Management,['MANAGEMENT'],27,Strategy and Management,"Business, Management and Accounting",1.0,0,2,B
1222,100711025,Review of Derivatives Research,1380-6645,Review of Derivatives Research,['3502'],Review of Derivatives Research,F&A,318,8155,Review of Derivatives Research,"['ECONOMICS' 'BUSINESS, FINANCE']",236,Finance,"Economics, Econometrics and Finance",1.0,3,2,A
1223,2736877889,Management & Marketing,1842-0206,Management and Marketing,['3506' '3507'],,,318,4510,Management & Marketing,['BUSINESS'],53,Marketing,"Business, Management and Accounting",0.6292682926829268,0,4,B
1224,2764881094,International journal of business and economics,1607-0704,International Journal of Business and Economics,['3502' '3801'],,,318,1741,,,40,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,2,1,E
1225,4210173453,AMS Review,1869-814X,AMS Review,['3506'],,,318,7520,,,118,Marketing,"Business, Management and Accounting",0.8357348703170029,0,2,B
1226,4210169699,China Journal of Accounting Studies,2169-7213,China Journal of Accounting Studies,['3501'],,,317,1988,,,205,Accounting,"Business, Management and Accounting",1.0,0,2,B
1227,4210208451,Quarterly Journal of Finance,2010-1392,Quarterly Journal of Finance,['3502'],,,317,5222,Quarterly Journal of Finance,"['BUSINESS, FINANCE']",144,Finance,"Economics, Econometrics and Finance",1.0,2,2,A
1228,2736886050,Contabilidad y Negocios,1992-1896,,,,,316,714,Contabilidad y Negocios,"['BUSINESS, FINANCE']",78,Economics and Econometrics,"Economics, Econometrics and Finance",0.7593984962406015,2,1,E
1229,49164534,Journal of International Commerce Economics and Policy,1793-9933,,,,,316,3216,Journal of International Commerce Economics and Policy,['ECONOMICS'],88,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,2,0,E
1230,2898409089,BRQ Business Research Quarterly,2340-9436,,,,,316,11072,BRQ-Business Research Quarterly,['BUSINESS' 'MANAGEMENT'],93,Accounting,"Business, Management and Accounting",1.0,0,2,B
1231,2737109034,International Journal of Innovation,2318-9975,,,,,315,1860,International Journal of Innovation,['BUSINESS'],74,Information Systems and Management,Decision Sciences,0.6492890995260664,0,1,X
1232,2764777187,Annals of Financial Economics,2010-4952,Annals of Financial Economics,['3502' '3801'],,,314,2245,Annals of Financial Economics,['ECONOMICS'],94,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,3,1,E
1233,3035068822,Journal of Organization Design,2245-408X,,,,,313,4898,Journal of Organization Design,['BUSINESS' 'MANAGEMENT'],118,Strategy and Management,"Business, Management and Accounting",0.8260869565217391,0,2,B
1234,2764933238,New England journal of entrepreneurship,1550-333X,New England Journal of Entrepreneurship,['3505' '3507'],,,313,4113,,,173,Management of Technology and Innovation,"Business, Management and Accounting",1.0,0,3,B
1235,4210193511,Economics and Mathematical Methods,0424-7388,,,,,312,646,Ekonomika i Matematiceskie Metody-Economics and Mathematical Methods,['ECONOMICS'],97,Development,Social Sciences,0.5,1,0,X
1236,4306522742,Politica economica,,,,,,311,1069,Politica Economica,['ECONOMICS'],84,Economics and Econometrics,"Economics, Econometrics and Finance",0.8820960698689956,2,0,E
1237,2764958490,Iranian journal of management studies,2008-7055,Iranian Journal of Management Studies,['3507'],,,311,2510,Iranian Journal of Management Studies,['MANAGEMENT'],39,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.8359375,0,3,B
1238,4210176635,International Review,2217-9739,,,,,309,1192,International Review,['ECONOMICS'],55,Economics and Econometrics,"Economics, Econometrics and Finance",0.7666666666666667,2,0,E
1239,170200280,Journal of Australian political economy,0156-5826,,,,,308,1545,Journal of Australian Political Economy,['ECONOMICS'],46,Finance,"Economics, Econometrics and Finance",0.6197916666666666,2,0,E
1240,2738848155,Contemporary Economics,2084-0845,,,,,308,2435,Contemporary Economics,['ECONOMICS'],30,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,2,0,E
1241,2738796003,Zbornik radova Ekonomskog fakulteta u Rijeci,1331-8004,,,,,307,1631,Zbornik Radova Ekonomskog Fakulteta u Rijeci-Proceedings of Rijeka Faculty of Economics,['ECONOMICS'],30,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,2,0,E
1242,2764905064,Multinational Finance Journal,1096-1879,Multinational Finance Journal,['3502'],,,307,3906,,,91,Finance,"Economics, Econometrics and Finance",1.0,1,1,X
1243,44261207,Hitotsubashi journal of economics,0018-280X,Hitotsubashi Journal of Economics,['3801' '3802' '3803'],,,306,2776,HITOTSUBASHI JOURNAL OF ECONOMICS,['ECONOMICS'],43,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,5,0,E
1244,3297139,International Journal of Financial Services Management,1460-6712,International Journal of Financial Services Management,['3502'],,,305,1502,,,64,Accounting,"Business, Management and Accounting",1.0,0,2,B
1245,188292526,Econ journal watch,1933-527X,Econ Journal Watch,['3801' '3802' '3803'],,,304,2535,Econ Journal Watch,['ECONOMICS'],71,Economics and Econometrics,"Economics, Econometrics and Finance",0.9113924050632911,5,0,E
1246,2764980737,The Philippine Review of Economics,1655-1516,Philippine Review of Economics,['35' '38'],,,304,403,,,35,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.6581196581196581,2,1,E
1247,4210226759,Quantitative Finance and Economics,2573-0134,,,,,304,3399,Quantitative Finance and Economics,"['BUSINESS, FINANCE']",111,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,2,1,E
1248,2765035765,Korea and the World Economy,2234-2346,Korea and the World Economy,['3801' '3899'],,,302,911,,,68,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,3,0,E
1249,2764804572,Economic Theory Bulletin,2196-1085,Economic Theory Bulletin,['3801' '3803'],,,302,1097,Economic Theory Bulletin,['ECONOMICS'],154,Economics and Econometrics,"Economics, Econometrics and Finance",0.531322505800464,4,0,E
1250,4210229491,Journal of Intelligence Studies in Business,2001-015X,,,,,301,2329,Journal of Intelligence Studies in Business,['BUSINESS'],174,Strategy and Management,"Business, Management and Accounting",0.9743589743589743,0,2,B
1251,4210210758,Asian Journal of Business Research,1178-8933,Asian Journal of Business Research,['35'],,,301,3285,,,63,Sociology and Political Science,Social Sciences,0.5424528301886793,0,1,X
1252,4210181789,Journal of the International Council for Small Business,2643-7015,,,,,300,1498,Journal of the International Council for Small Business,['BUSINESS' 'MANAGEMENT'],153,Management of Technology and Innovation,"Business, Management and Accounting",1.0,0,2,B
1253,4210221741,Organizations and Markets in Emerging Economies,2029-4581,Organizations and Markets in Emerging Economies,['3507'],,,299,2710,Organizations and Markets in Emerging Economies,['ECONOMICS'],35,Sociology and Political Science,Social Sciences,0.7682119205298014,1,1,X
1254,4210210207,Journal of Management Analytics,2327-0012,Journal of Management Analytics,['3503' '3507'],,,298,7629,Journal of Management Analytics,['BUSINESS' 'MANAGEMENT'],69,Management Information Systems,"Business, Management and Accounting",0.8883248730964467,0,4,B
1255,2764541937,Journal of Economics and Development,1859-0020,,,,,296,3743,Journal of Economics and Development,['ECONOMICS'],61,Economics and Econometrics,"Economics, Econometrics and Finance",0.859375,2,0,E
1256,4210180518,Asia-Pacific Journal of Risk and Insurance,1793-2157,Asia-Pacific Journal of Risk and Insurance,['3502'],,,295,827,,,144,Economics and Econometrics,"Economics, Econometrics and Finance",0.48284960422163586,1,1,X
1257,2764820232,Review of Business Research,1546-2609,Review of Business Research,['3507'],,,295,361,,,11,Education,Social Sciences,0.6078431372549019,0,1,X
1258,4210197888,Review of International Business and Strategy,2059-6014,Review of International Business and Strategy,['3505' '3507'],,,292,5683,Review of International Business and Strategy,['BUSINESS'],155,Strategy and Management,"Business, Management and Accounting",1.0,0,4,B
1259,4210181465,Transnational corporations,1014-9562,Transnational Corporations,['3507'],Transnational Corporations,"Economics, IB",292,5255,,,111,Strategy and Management,"Business, Management and Accounting",1.0,1,3,B
1260,4386621735,International Journal of Management Studies,2180-2467,International Journal of Management Studies,['3507'],,,291,1235,International Journal of Management Studies,['MANAGEMENT'],80,Accounting,"Business, Management and Accounting",0.6910112359550562,0,3,B
1261,56187647,International Journal of Logistics Economics and Globalisation,1741-5373,International Journal of Logistics Economics and Globalisation,['3801'],,,291,943,,,54,Management Information Systems,"Business, Management and Accounting",1.0,1,1,X
1262,4210173595,American Journal of Health Economics,2332-3493,,,,,289,3957,American Journal of Health Economics,['ECONOMICS'],128,Economics and Econometrics,"Economics, Econometrics and Finance",0.5227963525835866,2,0,E
1263,4210183343,Journal of Creating Value,2394-9643,Journal of Creating Value,['3507'],,,289,2194,Journal of Creating Value,['BUSINESS' 'MANAGEMENT'],102,Marketing,"Business, Management and Accounting",0.8852459016393442,0,3,B
1264,55099511,Research in Organizational Behavior,0191-3085,,,Research in Organizational Behavior,"OS/OB,HRM/IR",288,70074,Research in Organizational Behavior,['MANAGEMENT'],59,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.5476190476190477,0,3,B
1265,71377650,Baltic Journal of Economics,1406-099X,Baltic Journal of Economics,['35' '38'],,,286,2011,Baltic Journal of Economics,['ECONOMICS'],50,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,3,1,E
1266,983446,Business Strategy Series,1751-5637,Journal of Behavioral Strategy,['3505' '3507'],,,285,5261,,,42,Strategy and Management,"Business, Management and Accounting",1.0,0,3,B
1267,2736787908,Asian Academy of Management Journal,1394-2603,Asian Academy of Management Journal,['3505' '3507'],,,285,4069,Asian Academy of Management Journal,['MANAGEMENT'],43,Accounting,"Business, Management and Accounting",1.0,0,4,B
1268,2898237991,Economics of Transportation,2212-0122,,,,,285,4887,Economics of Transportation,['ECONOMICS' 'TRANSPORTATION'],104,Transportation,Social Sciences,0.42024539877300615,1,1,X
1269,2764466227,IIM Kozhikode Society & Management Review,2277-9752,,,,,285,2400,IIM Kozhikode Society & Management Review,['MANAGEMENT'],22,Marketing,"Business, Management and Accounting",0.6,0,2,B
1270,2739118867,Revista Universidad y Empresa,0124-4639,,,,,284,1241,Revista Universidad Empresa,['BUSINESS'],135,Economics and Econometrics,"Economics, Econometrics and Finance",0.8373493975903614,1,1,X
1271,2736647864,Retos,1390-6291,,,,,284,1848,Retos-Revista de Ciencias de la Administracion y Economia,['ECONOMICS'],114,Economics and Econometrics,"Economics, Econometrics and Finance",0.7723214285714286,2,0,E
1272,2738004809,The Journal of Philosophical Economics,1843-2298,,,,,282,1291,Journal of Philosophical Economics,['ECONOMICS'],144,Economics and Econometrics,"Economics, Econometrics and Finance",0.8035714285714286,2,0,E
1273,2764526016,"Journal of transportation law, logistics, and policy",1078-5906,"Journal of Transportation Law, Logistics and Policy",['3509'],,,281,149,,,99,Strategy and Management,"Business, Management and Accounting",0.7014925373134329,0,2,B
1274,125379575,Journal of Chinese Economic and Foreign Trade Studies,1754-4408,Journal of Chinese Economic and Foreign Trade Studies,['3502' '3507'],,,278,3217,Journal of Chinese Economic and Foreign Trade Studies,['ECONOMICS'],114,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,2,2,A
1275,2737221291,Zagreb international review of economics and business/Zagreb international review of economics & business,1331-5609,Zagreb International Review of Economics and Business,['3801' '3802' '3803'],,,278,1867,Zagreb International Review of Economics & Business,['ECONOMICS'],35,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,5,0,E
1276,2764536255,Journal of cost management,1092-8057,Cost Management,['3501'],,,278,2038,,,61,Management Information Systems,"Business, Management and Accounting",0.7194244604316546,0,2,B
1277,4210219434,South African Journal of Accounting Research,1029-1954,South African Journal of Accounting Research,['3501' '3502'],,,277,2287,South African Journal of Accounting Research,"['BUSINESS, FINANCE']",81,Accounting,"Business, Management and Accounting",1.0,1,4,B
1278,4210183760,Strategy Science,2333-2050,Strategy Science,['3507'],Strategy Science,Gen & Strat,277,5862,Strategy Science,['MANAGEMENT'],108,Strategy and Management,"Business, Management and Accounting",1.0,0,4,B
1279,4306515674,Journal of International Business and Economy,1527-8603,Journal of International Business and Economy,['3502' '3801'],,,277,785,,,53,Strategy and Management,"Business, Management and Accounting",1.0,1,2,B
1280,4210218316,European Journal of Management and Business Economics,2444-8451,European Journal of Management and Business Economics,['3801'],,,276,7120,European Journal of Management and Business Economics,['ECONOMICS' 'BUSINESS' 'MANAGEMENT'],49,Sociology and Political Science,Social Sciences,0.7231638418079096,2,1,E
1281,4210176106,Journal of Management Control,2191-4761,Journal of Management Control,['3501'],Journal of Management Control,F&A,275,6193,Journal of Management Control,['MANAGEMENT'],122,Management Information Systems,"Business, Management and Accounting",1.0,1,3,B
1282,173177581,International Journal of Accounting and Finance,1752-8224,International Journal of Accounting and Finance,['3501' '3502'],,,274,857,,,76,Accounting,"Business, Management and Accounting",1.0,0,3,B
1283,2764833774,Accounting History Review,2155-2851,Accounting History Review,['3501'],Accounting History Review,Bus Hist,274,1888,Accounting History Review,['BUSINESS'],136,Management Information Systems,"Business, Management and Accounting",1.0,0,4,B
1284,2736251538,The Review of Corporate Finance Studies,2046-9128,Review of Corporate Finance Studies,['3502'],Review of Corporate Finance Studies,F&A,273,8677,Review of Corporate Finance Studies,"['BUSINESS, FINANCE']",129,Accounting,"Business, Management and Accounting",1.0,2,3,A
1285,4210203263,Asian Journal of Accounting and Governance,2180-3838,,,,,272,1723,Asian Journal of Accounting and Governance,"['BUSINESS, FINANCE']",97,Accounting,"Business, Management and Accounting",1.0,1,2,B
1286,4210200923,Annual Review of Organizational Psychology and Organizational Behavior,2327-0608,,,Annual Review of Organizational Psychology and Organiza,"Psychology, OS/OB,HRM/IR",270,46516,Annual Review of Organizational Psychology and Organizational Behavior,['MANAGEMENT'],96,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.6774193548387096,0,3,B
1287,2764958792,Asian Journal of Empirical Research,2224-4425,Asian Journal of Empirical Research,['3802' '3801' '3899'],,,270,883,,,30,Economics and Econometrics,"Economics, Econometrics and Finance",0.8240740740740741,4,0,E
1288,2764732466,Global business and management research,1947-5667,Global Business and Management Research: an International Journal,['3505' '3507'],,,269,3369,,,26,Accounting,"Business, Management and Accounting",0.8461538461538461,0,3,B
1289,2736975137,Journal of Indonesian Economy and Business,0215-2487,Journal of Indonesian Economy and Business,['35' '38'],,,267,2437,,,25,Accounting,"Business, Management and Accounting",0.7927927927927928,1,2,B
1290,175723052,Argumenta Oeconomica,1233-5835,,,,,266,1101,Argumenta Oeconomica,['ECONOMICS'],23,Political Science and International Relations,Social Sciences,0.7472527472527473,1,0,X
1291,4210190232,Academic Review,2074-5354,,,,,265,330,Academy Review,"['ECONOMICS' 'MANAGEMENT' 'BUSINESS, FINANCE']",73,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.72,2,1,E
1292,2898275063,European Research on Management and Business Economics,2444-8834,European Research on Management and Business Economics,['3507' '3801'],,,263,10720,European Research on Management and Business Economics,['ECONOMICS' 'BUSINESS' 'MANAGEMENT'],35,Management of Technology and Innovation,"Business, Management and Accounting",0.6369426751592356,2,3,A
1293,4210215609,Economics ecology socium,2616-7107,,,,,263,856,Economics Ecology Socium,['ECONOMICS' 'BUSINESS'],58,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.65625,2,1,E
1294,132340323,Review of Economic Perspectives,1213-2446,,,,,262,1913,Review of Economic Perspectives,['ECONOMICS'],42,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,2,0,E
1295,4306527555,Revista Internacional Administracion & Finanzas,,Revista Internacional Administracion & Finanzas,['3501'],,,260,124,,,100,Economics and Econometrics,"Economics, Econometrics and Finance",0.7422222222222222,1,1,X
1296,4210168767,Africa Journal of Management,2332-2373,Africa Journal of Management,['3507'],,,259,3079,Africa Journal of Management,['MANAGEMENT'],75,Anthropology,Social Sciences,0.6975806451612904,0,2,B
1297,4210188400,The Journal of Energy Markets,1756-3607,The Journal of Energy Markets,['3502' '3801'],,,258,2082,Journal of Energy Markets,['ECONOMICS'],109,Economics and Econometrics,"Economics, Econometrics and Finance",0.5,3,1,E
1298,4210240749,Indonesian Journal of Sustainability Accounting and Management,2597-6214,,,,,258,1565,Indonesian Journal of Sustainability Accounting and Management,"['MANAGEMENT' 'BUSINESS, FINANCE']",72,Strategy and Management,"Business, Management and Accounting",1.0,1,2,B
1299,2737852900,Review of Economic Analysis,1973-3909,,,,,257,1088,Review of Economic Analysis,['ECONOMICS'],30,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,2,0,E
1300,2735409286,The Review of Asset Pricing Studies,2045-9920,Review of Asset Pricing Studies,['3502' '3801'],Review of Asset Pricing Studies,F&A,256,9973,Review of Asset Pricing Studies,"['BUSINESS, FINANCE']",142,Finance,"Economics, Econometrics and Finance",1.0,4,2,A
1301,2765001115,The Economics of Peace and Security Journal,1749-852X,,,,,255,2086,Economics of Peace and Security Journal,['ECONOMICS'],94,Economics and Econometrics,"Economics, Econometrics and Finance",0.4292237442922374,2,0,E
1302,2764704972,Asian Academy of Management Journal of Accounting and Finance,1823-4992,Asian Academy of Management Journal of Accounting and Finance,['3501' '3502'],,,255,2139,Asian Academy of Management Journal of Accounting and Finance,"['BUSINESS, FINANCE']",98,Accounting,"Business, Management and Accounting",1.0,1,4,B
1303,4210200043,International Journal of Business Analytics,2334-4547,,,,,255,1217,International Journal of Business Analytics,['BUSINESS'],22,Management Information Systems,"Business, Management and Accounting",0.64,0,2,B
1304,4210226929,South Asian Journal of Human Resources Management,2322-0937,,,,,255,2002,South Asian Journal of Human Resource Management,['MANAGEMENT'],74,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.42528735632183906,0,2,B
1305,2736327412,"Contabilidade, Gestão e Governança/UNB Contábil",1516-7011,,,,,253,519,Contabilidade Gestao e Governanca,['MANAGEMENT'],107,Information Systems and Management,Decision Sciences,0.5018181818181818,0,1,X
1306,2898603574,RAUSP Management Journal,2531-0488,,,,,253,4067,RAUSP Management Journal,['BUSINESS' 'MANAGEMENT'],23,Accounting,"Business, Management and Accounting",1.0,0,2,B
1307,4404663202,Economic Sciences.,1505-4683,Economic Sciences,['3801' '3802' '3803'],,,253,67,,,14,Economics and Econometrics,"Economics, Econometrics and Finance",0.6119402985074627,4,0,E
1308,4210170851,Review of Regional Research,0173-7600,,,,,252,2276,Review of Regional Research-Jahrbuch fur Regionalwissenschaft,['ECONOMICS'],68,Economics and Econometrics,"Economics, Econometrics and Finance",0.7219512195121951,2,0,E
1309,2898343181,Wine Economics and Policy,2212-9774,Wine Economics and Policy,['3506' '3801'],,,252,5897,,,210,"Tourism, Leisure and Hospitality Management","Business, Management and Accounting",0.46153846153846156,1,2,B
1310,2736730828,Management,1331-0194,,,,,250,1424,Management-Journal of Contemporary Management Issues,['MANAGEMENT'],20,Economics and Econometrics,"Economics, Econometrics and Finance",0.6049382716049383,1,1,X
1311,2764783623,Asian Journal of Business and Accounting,1985-4064,Asian Journal of Business and Accounting,['3501' '3502' '3507'],,,247,3017,Asian Journal of Business and Accounting,"['BUSINESS, FINANCE']",57,Accounting,"Business, Management and Accounting",0.7842105263157895,1,5,B
1312,4210219127,International Journal of Economic Sciences,1804-9796,,,,,247,1292,International Journal of Economic Sciences,['ECONOMICS'],24,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,2,0,E
1313,4210225395,St Petersburg University Journal of Economic Studies,1026-356X,,,,,246,1155,Vestnik Sankt-Peterburgskogo Universiteta-Ekonomika-St Petersburg University Journal of Economic Studies,['ECONOMICS'],52,Development,Social Sciences,0.48872180451127817,1,0,X
1314,4393918062,Suma de Negocios,2027-5692,,,,,245,2057,Suma de Negocios,['BUSINESS'],77,Economics and Econometrics,"Economics, Econometrics and Finance",0.8602150537634409,1,1,X
1315,4210173643,International Journal of Health Economics and Management,2199-9023,International Journal of Health Economics and Management,['3801' '3803'],,,244,2474,International Journal of Health Economics and Management,"['ECONOMICS' 'BUSINESS, FINANCE']",121,General Health Professions,Health Professions,0.5804597701149425,3,1,E
1316,4210231679,Journal of Industrial Integration and Management,2424-8622,,,,,244,5650,Journal of Industrial Integration and Management-Innovation and Entrepreneurship,['MANAGEMENT'],44,Industrial and Manufacturing Engineering,Engineering,0.65625,0,1,X
1317,28881989,International Journal of Financial Markets and Derivatives,1756-7130,International Journal of Financial Markets and Derivatives,['3502' '3801'],,,242,361,,,76,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,2,1,E
1318,2764940387,Organizational Psychology Review,2041-3866,,,Organizational Psychology Review,"OS/OB,HRM/IR",242,11004,Organizational Psychology Review,['MANAGEMENT'],98,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.5815899581589958,0,3,B
1319,4210216953,International Journal of Economic Policy Studies,1881-4387,,,,,242,1047,International Journal of Economic Policy Studies,['ECONOMICS'],46,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,2,0,E
1320,201445340,International Journal of Business Competition and Growth,2042-3845,International Journal of Business Competition and Growth,['3502' '3507'],,,241,423,,,29,Marketing,"Business, Management and Accounting",0.4954954954954955,0,3,B
1321,2764897135,"IIUM Journal Of Economics and Management/International Journal of Economics, Management and Accounting",1394-7680,,,,,241,2501,International Journal of Economics Management and Accounting,['ECONOMICS'],130,Accounting,"Business, Management and Accounting",0.8181818181818182,1,1,X
1322,4210199549,The Journal of Prediction Markets,1750-6751,The Journal of Prediction Markets,['3502' '3801'],,,241,1926,,,124,Economics and Econometrics,"Economics, Econometrics and Finance",0.759375,2,1,E
1323,4210230920,TEC Empresarial,1659-2395,,,,,240,753,Tec Empresarial,['MANAGEMENT'],70,Economics and Econometrics,"Economics, Econometrics and Finance",0.8805031446540881,1,1,X
1324,4210183118,Indian Journal of Commerce & Management Studies,2229-5674,Indian Journal of Commerce and Management Studies,['35'],,,240,1019,,,24,Marketing,"Business, Management and Accounting",0.8068181818181818,0,2,B
1325,17774442,American Journal of Business,1935-5181,,,,,238,3254,American Journal of Business,['BUSINESS'],45,Accounting,"Business, Management and Accounting",1.0,0,2,B
1326,4210177368,Journal of International Business Research and Marketing,1849-8558,Journal of International Business Research and Marketing,['3506'],,,238,1482,,,23,Sociology and Political Science,Social Sciences,0.5316455696202531,0,1,X
1327,2738428943,Studia Universitatis „Vasile Goldis” Arad – Economics Series,1584-2339,,,,,237,1204,Studia Universitatis Vasile Goldis Arad Seria Stiinte Economice,['ECONOMICS'],40,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,2,0,E
1328,4210194271,International Journal of Applied Behavioral Economics,2160-9802,,,,,237,502,International Journal of Applied Behavioral Economics,['ECONOMICS'],30,General Decision Sciences,Decision Sciences,0.4948453608247423,1,0,X
1329,4306500644,Actualidad Contable FACES,1316-8533,Actualidad Contable Faces,['3501'],,,237,339,Actualidad Contable Faces,"['BUSINESS, FINANCE']",61,Accounting,"Business, Management and Accounting",0.8627450980392157,1,3,B
1330,81297664,Journal of Chinese Human Resource Management,2040-8005,Journal of Chinese Human Resources Management,['3505' '3507'],,,236,2022,Journal of Chinese Human Resources Management,['MANAGEMENT'],53,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.825,0,4,B
1331,4210167594,African J of Accounting Auditing and Finance,2046-8083,,,,,236,554,African Journal of Accounting Auditing and Finance,"['BUSINESS, FINANCE']",54,Accounting,"Business, Management and Accounting",1.0,1,2,B
1332,4210181806,South Asian Journal of Business Studies,2398-628X,,,,,235,4915,South Asian Journal of Business Studies,['BUSINESS'],53,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.8662420382165605,0,2,B
1333,4210174288,American Economic Review Insights,2640-205X,American Economic Review: Insights,['3801' '3802' '3803'],American Economic Review: Insights,Economics,234,8546,American Economic Review-Insights,['ECONOMICS'],22,Safety Research,Social Sciences,0.5882352941176471,5,0,E
1334,4210169265,VISIÓN GERENCIAL,1317-8822,,,,,233,142,Vision Gerencial,['MANAGEMENT'],95,Economics and Econometrics,"Economics, Econometrics and Finance",0.8514056224899599,1,1,X
1335,4210177123,Journal of Global Operations and Strategic Sourcing,2398-5364,,,,,233,4165,Journal of Global Operations and Strategic Sourcing,['MANAGEMENT'],88,Management Information Systems,"Business, Management and Accounting",0.9161490683229814,0,2,B
1336,4210176257,Journal of Management Science and Engineering,2096-2320,,,,,233,3565,Journal of Management Science and Engineering,"['ECONOMICS' 'MANAGEMENT' 'BUSINESS, FINANCE']",36,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,2,1,E
1337,2764626604,Defense transportation journal,0011-7625,Defense Transportation Journal,['3509'],,,230,84,,,26,Strategy and Management,"Business, Management and Accounting",0.4489795918367347,0,2,B
1338,4210190667,Asian Journal of Accounting Research,2443-4175,Asian Journal of Accounting Research (AJAR),['3501'],,,230,5182,,,105,Accounting,"Business, Management and Accounting",1.0,0,2,B
1339,2898365741,European Journal of Family Business,2444-877X,,,,,229,1533,European Journal of Family Business,['BUSINESS' 'MANAGEMENT'],184,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.9559228650137741,0,2,B
1340,121898668,Monash Business Review,1832-8490,Monash Business Review,['3507'],,,228,256,,,5,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.8,0,2,B
1341,4210186510,Journal of International Business Policy,2522-0691,Journal of International Business Policy,['3503' '3507'],,,227,8865,Journal of International Business Policy,['BUSINESS'],65,Strategy and Management,"Business, Management and Accounting",0.8148148148148148,0,4,B
1342,4210189864,The Economics and Finance Letters,2312-430X,,,,,226,831,Economics and Finance Letters,"['ECONOMICS' 'BUSINESS, FINANCE']",34,Accounting,"Business, Management and Accounting",1.0,1,2,B
1343,2739303216,Journal of Tax Reform,2412-8872,,,,,225,963,Journal of Tax Reform,"['BUSINESS, FINANCE']",91,Economics and Econometrics,"Economics, Econometrics and Finance",0.8305647840531561,2,1,E
1344,2764557015,Journal of Islamic Economics Banking and Finance,2070-4658,"Journal of Islamic Economics, Banking and Finance",['3502' '3801'],,,225,1318,,,180,Accounting,"Business, Management and Accounting",0.8912386706948641,1,2,B
1345,37034968,Journal on Chain and Network Science,1569-1829,Journal on Chain and Network Science,['3507'],,,225,4806,,,51,Strategy and Management,"Business, Management and Accounting",0.8142076502732241,0,2,B
1346,112380952,FIU hospitality review,0739-7011,FIU Hospitality Review,['3504'],,,224,381,,,38,"Tourism, Leisure and Hospitality Management","Business, Management and Accounting",0.7126436781609196,0,2,B
1347,2764560602,International Journal of Business Strategy,1553-9563,International Journal of Business Strategy,['3507'],,,222,158,,,13,Management Information Systems,"Business, Management and Accounting",1.0,0,2,B
1348,31381503,International Journal of Innovation and Regional Development,1753-0660,International Journal of Innovation and Regional Development,['3507'],,,222,2541,,,56,Management of Technology and Innovation,"Business, Management and Accounting",0.784037558685446,0,2,B
