unit_idx,unit_type,name,issn,field_eb,country_code,a_p,v_EBAX,rank_EBAX,v_E,rank_E,v_B,rank_B,v_A,rank_A,v_X,rank_X,v_eps1,rank_eps1,ext_balance
2764726166,source,Asia Pacific Management Review,1029-3132,B,,134,0.598898,560,,580,0.571013,306,,127,,54,1.60285,99,0.518018
44265643,institution,Rowan University,,,US,72.1706,0.97803,560,0.0990951,1848,1.13978,481,0.114268,1554,1.25186,469,1.42795,305,0.687532
2764516016,source,European journal of training and development,2046-9012,B,,222,0.597836,561,,580,0.613769,286,,127,,54,0.858361,375,0.331799
60488453,institution,Middlesex University,,,GB,157.963,0.977379,561,0.488953,962,1.11322,501,0.584266,859,0.57781,1111,1.2897,443,0.471794
139289085,source,Qualitative Market Research An International Journal,1352-2752,B,,168,0.597219,562,,580,0.550337,320,,127,,54,0.553979,666,-0.0624418
118574674,institution,Jiangsu Normal University,,,CN,51.5179,0.976524,562,0.371458,1222,1.0926,519,0.756044,705,2.21656,79,1.57319,218,0.326683
197981039,source,Economics and Politics,0954-1985,E,,150,0.596389,563,0.618589,209,,779,,127,,54,0.332129,992,-0.207469
114112103,institution,Leibniz University Hannover,,,DE,189.573,0.973423,563,0.998378,392,1.19408,451,0.410092,1083,0.508472,1182,0.939062,975,0.262317
13669392,source,German Economic Review,1465-6485,E,,70,0.596136,564,0.500876,250,,779,,127,,54,0.436095,818,0.0116732
8606887,institution,Grand Valley State University,,,US,66.2079,0.97308,564,0.799678,538,1.14964,476,,1743,,1658,0.805413,1270,0.608586
195939026,institution,Glasgow Caledonian University,,,GB,61.1349,0.971113,565,0.772458,567,0.64254,974,2.47292,135,1.24815,474,1.19035,557,0.325602
162611689,source,Business Economics,0007-666X,E,,123,0.595738,565,0.473105,266,,779,,127,,54,0.455803,794,0.689266
1294671590,institution,Centre National de la Recherche Scientifique,,,FR,480.84,0.970726,566,1.01632,381,0.834605,755,0.796326,666,0.805142,890,0.819598,1229,0.289698
4394735563,source,Journal of applied corporate finance,1745-6622,B,,115,0.59479,566,,580,0.508695,348,,127,,54,0.39409,891,0.915152
4210190745,source,Asia-Pacific Journal of Financial Studies,2041-6156,B,,141,0.593823,567,,580,0.604004,290,,127,,54,0.480467,761,0.535714
161548249,institution,Bangor University,,,GB,67.3366,0.969695,567,0.977816,404,0.967405,621,0.445481,1027,1.59369,247,1.17067,588,0.477596
138689650,institution,University of Padua,,,IT,320.427,0.969285,568,0.797382,539,1.13824,483,0.790501,675,0.853297,854,1.13422,636,0.399281
199690760,source,Innovation,1447-9338,B,,120,0.591692,568,,580,0.570106,308,,127,,54,0.610132,592,0.415765
94083415,source,Journal of Behavioral Finance,1542-7560,E,,152,0.591446,569,0.485662,256,,779,,127,,54,0.441733,810,0.382831
149213910,institution,University of Antwerp,,,BE,227.216,0.967922,569,0.596868,793,1.41703,344,0.142476,1492,1.1103,604,0.987396,871,0.289197
133837150,institution,University of Huddersfield,,,GB,160.513,0.967232,570,0.987185,398,0.92905,664,1.58969,260,0.323609,1364,1.37976,355,0.55215
4210170305,source,ACM Transactions on Management Information Systems,2158-656X,B,,157,0.591127,570,,580,0.647809,273,,127,,54,0.746265,474,0.109384
22128151,institution,University of Derby,,,GB,131.626,0.966747,571,0.855116,506,0.933671,656,0.698189,754,2.4215,56,1.43648,299,0.195475
2737155129,source,Journal of Central Banking Theory and Practice,1800-9581,E,,112,0.589737,571,0.558432,224,,779,,127,,54,0.786144,436,0.398936
63098007,institution,Liverpool John Moores University,,,GB,108.678,0.966336,572,0.250254,1515,1.07049,534,0.175895,1441,,1658,1.30203,433,0.209055
2764835697,source,Asian Development Review,0116-1105,E,,84,0.588184,572,0.630891,207,,779,,127,,54,0.410245,863,0.121339
4210230881,source,Journal of Hospitality & Tourism Education,1096-3758,B,,131,0.586928,573,,580,0.650144,272,,127,,54,0.746833,473,-0.0171607
82284825,institution,Cranfield University,,,GB,177.455,0.965214,573,0.482886,975,1.16774,469,0.681173,777,1.33978,404,1.37719,357,0.411009
177092143,source,Australian Journal of Management,0312-8962,B,,193,0.586203,574,,580,0.570627,307,,127,,54,0.571937,638,0.146269
13511017,institution,Texas State University,,,US,159.024,0.962772,574,0.850175,509,1.11711,495,0.172993,1446,0.647872,1026,0.97226,902,0.249342
47605537,institution,Hang Seng University of Hong Kong,,,HK,64.1451,0.962401,575,0.614415,766,1.12658,488,1.02455,485,0.428008,1273,1.23648,498,0.423176
4210209709,source,Health Policy,0168-8510,E,,672,0.5861,575,0.523388,241,,779,,127,,54,0.867357,371,0.305662
129043915,institution,University of Udine,,,IT,115.433,0.962125,576,0.236703,1557,1.2278,433,1.40494,309,1.75854,174,1.5506,225,0.477411
37173775,source,European Journal of Law and Economics,0929-1261,E,,172,0.584776,576,0.590657,216,,779,,127,,54,0.431523,823,-0.0703364
4210184829,source,Central Bank Review,1303-0701,E,,54,0.58438,577,0.491278,254,,779,,127,,54,1.03375,262,0.558376
4210099530,institution,IPAG Business School,,,FR,165.201,0.9619,577,0.718512,619,0.897667,691,2.36828,146,0.198861,1473,1.31044,423,0.599777
181679659,institution,Shanghai University of Finance and Economics,,,CN,633.296,0.960645,578,0.877778,492,1.22234,434,0.702736,752,1.67573,207,0.977731,889,0.452553
267729,source,International Transactions in Operational Research,0969-6016,B,,678,0.583478,578,,580,0.588552,299,,127,,54,0.603388,598,-0.0745016
107033909,source,Journal of Economics,0931-8658,E,,179,0.583268,579,0.553469,226,,779,,127,,54,0.303415,1031,0.222222
47301684,institution,Illinois State University,,,US,136.827,0.960318,579,0.849755,511,1.03353,563,0.924456,563,1.20798,500,0.880016,1107,0.296512
60559429,institution,Nazarbayev University,,,KZ,60.6915,0.959022,580,0.628477,735,0.99915,593,0.0308896,1702,1.36036,391,0.93059,990,0.213909
3354691,source,Journal of Small Business and Enterprise Development,1462-6004,B,,285,0.582193,580,,580,0.560421,312,,127,,54,0.764372,453,0.332726
201324441,institution,University of Ferrara,,,IT,93.3785,0.958231,581,0.958713,422,0.84552,739,0.956982,539,0.989142,728,1.08632,701,0.294702
2764804572,source,Economic Theory Bulletin,2196-1085,E,,91,0.581468,581,0.464965,270,,779,,127,,54,0.227608,1156,0.217391
4210160754,institution,Vlerick Business School,,,BE,28.3347,0.958149,582,1.02883,370,0.954339,631,1.88275,200,1.41242,354,0.984771,878,0.456166
165973286,source,The Journal of Computational Finance,1460-1559,E,,14,0.580869,582,0.706012,186,,779,,127,,54,0.304811,1030,0.428571
66890659,institution,Saint Mary's University,,,CA,105.14,0.956577,583,0.397874,1159,1.14424,480,0.137865,1502,0.155139,1509,0.843482,1182,0.247552
184729184,source,Public Budgeting &amp Finance,0275-1100,X,,84,0.580688,583,,580,,779,,127,0.368782,13,0.288703,1058,-0.125
95793202,institution,Otto-von-Guericke University Magdeburg,,,DE,53.9812,0.95229,584,0.352538,1257,1.31474,392,,1743,0.605325,1076,1.16283,592,0.550394
148189957,source,Journal of Management History,1751-1348,B,,134,0.577445,584,,580,0.528785,333,,127,,54,0.331017,993,-0.396325
82880672,institution,Beihang University,,,CN,243.991,0.949685,585,0.971063,412,0.85233,731,1.27139,348,1.37316,379,1.33047,401,0.274934
2764879640,source,Global Journal of Flexible Systems Management,0972-2696,B,,172,0.577061,585,,580,0.620272,283,,127,,54,1.02361,271,-0.215151
29817978,source,Marketing Intelligence & Planning,0263-4503,B,,284,0.576145,586,,580,0.572769,304,,127,,54,0.880222,362,0.265625
139660479,institution,Central South University,,,CN,682.042,0.948181,586,0.895746,476,0.854092,727,1.86457,205,1.31571,426,1.49811,257,0.209318
82509713,institution,Mälardalen University,,,SE,76.6407,0.947987,587,0.165122,1725,1.09792,513,,1743,1.10665,610,1.53268,233,0.501517
37814254,source,De Economist,0013-063X,E,,73,0.573935,587,0.495338,253,,779,,127,,54,0.406338,872,-0.166667
71422933,institution,Sheffield Hallam University,,,GB,101.214,0.945479,588,0.897505,471,0.969449,619,0.525871,924,0.214581,1455,1.29283,438,0.27027
192723185,source,Knowledge Management Research & Practice,1477-8238,B,,278,0.572822,588,,580,0.583228,302,,127,,54,0.783121,438,0.29027
4210169731,source,Journal of Accounting in Emerging Economies,2042-1168,B,,170,0.571408,589,,580,0.555519,315,,127,,54,0.832729,392,0.587452
116953780,institution,Tongji University,,,CN,538.932,0.945058,589,0.433016,1085,1.15762,472,0.684423,772,1.52474,280,1.40172,337,0.256575
171812798,source,Metroeconomica,0026-1386,E,,156,0.571168,590,0.610487,211,,779,,127,,54,0.350442,956,0.22807
161046081,institution,University of Freiburg,,,DE,121.526,0.944908,590,0.810997,532,1.30651,393,0.388687,1106,0.658655,1017,0.84018,1186,0.273616
148814761,source,Journal of International Consumer Marketing,0896-1530,B,,146,0.570138,591,,580,0.568178,309,,127,,54,0.831605,394,0.392388
2799858192,institution,London School of Business and Management,,,GB,56.9026,0.944601,591,1.01368,382,0.934635,653,0.793128,671,0.123897,1555,0.960601,930,0.302846
4210191457,source,Innovation and Development,2157-930X,A,,118,0.569719,592,,580,,779,0.511376,37,,54,0.450806,796,0.0916179
13591777,institution,University of Nottingham Ningbo China,,,CN,261.045,0.944199,592,0.495135,952,1.26733,415,0.780103,685,1.53484,276,1.24578,489,0.367301
165789823,source,Journal of Consumer Marketing,0736-3761,B,,292,0.567539,593,,580,0.584299,301,,127,,54,0.672865,538,0.351402
25355098,institution,Chang'an University,,,CN,193.6,0.938772,593,0.363709,1238,0.780544,805,0.416127,1073,1.85735,147,1.86586,112,0.265274
4210202938,source,Modern Supply Chain Research and Applications,2631-3871,B,,62,0.567281,594,,580,0.582307,303,,127,,54,0.98551,299,0.138387
153901656,institution,University of North Carolina Wilmington,,,US,93.2738,0.938735,594,1.73058,167,0.874021,708,0.461166,1005,,1658,0.808364,1258,0.395516
25217355,institution,University of Pavia,,,IT,138.53,0.938096,595,0.88202,489,0.957046,629,1.40023,310,0.488299,1206,1.29866,437,0.16405
99990550,source,Journal of Consumer Policy,0168-7034,B,,110,0.566781,595,,580,0.534269,329,,127,,54,0.592821,611,-0.0141935
12097938,institution,West Virginia University,,,US,284.953,0.93706,596,0.529075,889,1.48957,306,1.01223,493,0.397983,1294,0.747413,1377,0.377456
161977297,source,Journal of Accounting & Organizational Change,1832-5912,B,,185,0.565509,596,,580,0.543872,324,,127,,54,0.764655,452,0.367965
942037226,source,Business History,0007-6791,B,,388,0.564559,597,,580,0.455308,374,,127,,54,0.335446,987,0.185185
79940851,institution,University of Brescia,,,IT,136.752,0.935015,597,0.51896,906,1.17192,466,0.435834,1041,1.39426,365,1.45576,289,0.437025
122161766,source,Journal of Forecasting,0277-6693,A,,508,0.562809,598,,580,,779,0.689402,30,,54,0.545957,679,0.0359613
181827316,institution,Université Catholique de Lille,,,FR,30.3896,0.930025,598,0.695151,650,1.24388,422,0.472271,985,0.68374,997,1.06815,722,0.593895
55433255,source,Global Business and Organizational Excellence,1932-2054,B,,117,0.562552,599,,580,0.592858,296,,127,,54,0.975494,308,-0.143378
51532219,institution,University of Lincoln,,,GB,181.176,0.927399,599,0.40253,1144,1.1263,489,1.57191,270,1.19737,512,1.37374,358,0.552057
4210192771,source,Economic and Political Studies,2095-4816,E,,122,0.562446,600,0.536376,233,,779,,127,,54,0.715967,496,0.713274
864998749,institution,Indian Institute of Management Mumbai,,,IN,203.614,0.926943,600,0.619769,750,1.02308,571,0.388374,1109,0.863243,843,1.8119,127,0.447989
2764587561,source,The Journal of Economic Asymmetries,1703-4949,E,,170,0.561637,601,0.533023,236,,779,,127,,54,0.68163,530,0.239378
165102784,institution,Duquesne University,,,US,64.5556,0.923502,601,0.103051,1839,1.07605,531,0.487272,966,2.35872,65,0.942533,967,0.608247
68463970,source,Journal of Business Cycle Research,2509-7962,E,,45,0.561632,602,0.535548,235,,779,,127,,54,0.345423,965,0.135135
2802326326,institution,The University of Texas Rio Grande Valley,,,US,168.024,0.923414,602,0.712676,624,0.912106,679,0.945263,546,,1658,0.954916,939,0.490867
78037679,institution,UiT The Arctic University of Norway,,,NO,61.0189,0.922796,603,0.958676,423,0.874276,707,2.61613,127,1.82243,153,1.06492,730,0.426629
165881774,source,The B E Journal of Theoretical Economics,1935-1704,E,,109,0.561299,603,0.577847,221,,779,,127,,54,0.253102,1115,0.508772
142823887,institution,St. John's University,,,US,95.8962,0.922551,604,0.38795,1178,1.45601,320,0.368261,1136,,1658,1.0386,785,0.355443
50561683,source,International Review of Applied Economics,0269-2171,E,,217,0.559655,604,0.538987,231,,779,,127,,54,0.550551,672,0.171455
128649747,institution,Libera Università Maria SS. Assunta,,,IT,99.2861,0.922375,605,0.790803,547,0.96484,624,0.371767,1134,0.684154,996,1.17812,574,0.278445
6772833,source,Review of Network Economics,1446-9022,E,,33,0.559148,605,0.431807,287,,779,,127,,54,0.386285,902,0.142857
230495080,institution,University of Limerick,,,IE,118.065,0.921151,606,0.614007,767,0.970142,617,0.178781,1434,1.36753,382,1.32784,403,0.365115
3593595,source,Australian Journal of Agricultural and Resource Economics,1364-985X,E,,161,0.558662,606,0.567329,222,,779,,127,,54,0.511717,732,0.131783
29210485,source,Journal of Personnel Psychology,1866-5888,B,,107,0.558499,607,,580,0.555125,317,,127,,54,0.413985,858,0.222482
204778367,institution,Norwegian University of Science and Technology,,,NO,391.046,0.921105,607,0.532148,882,1.18113,459,0.623269,826,1.5882,251,1.44901,295,0.459098
184983240,institution,Northeast Normal University,,,CN,90.5683,0.920669,608,0.599146,789,0.319647,1537,1.13242,417,2.13476,90,1.54284,228,0.288767
62110574,source,Review of Quantitative Finance and Accounting,0924-865X,A,,489,0.557878,608,,580,,779,0.752245,27,,54,0.404892,873,0.375
155173764,institution,Rochester Institute of Technology,,,US,101.869,0.920461,609,0.218758,1594,1.08586,525,0.711337,737,1.33351,411,1.04115,780,0.239186
18727733,source,IMA Journal of Management Mathematics,1471-678X,B,,135,0.556131,609,,580,0.475803,366,,127,,54,0.512092,730,-0.232323
16609230,institution,Hunan University,,,CN,613.888,0.920029,610,0.732012,606,0.834311,756,1.16327,397,1.81114,160,1.36548,364,0.347388
2764889392,source,Accounting Historians Journal,0148-4184,B,,70,0.556074,610,,580,0.641447,276,,127,,54,0.332311,990,0.28
13955877,institution,Bar-Ilan University,,,IL,146.718,0.919022,611,0.763625,574,1.09071,521,0.630375,819,0.0797784,1603,0.794547,1298,0.386057
136745531,source,Macroeconomic Dynamics,1365-1005,E,,255,0.553524,611,0.476338,265,,779,,127,,54,0.289841,1052,0.127036
61561007,source,The Journal of Risk Finance,1526-5943,A,,137,0.552712,612,,580,,779,0.413663,44,,54,0.57494,633,-0.0895141
2699952,institution,Pontifícia Universidade Católica do Rio de Janeiro,,,BR,127.485,0.918715,612,1.81874,150,0.607704,1024,1.60648,257,0.747297,943,0.981948,880,0.326923
197145128,source,Journal of Organizational Change Management,0953-4814,B,,296,0.550034,613,,580,0.55,321,,127,,54,0.750889,466,0.222506
32597200,institution,Ghent University,,,BE,354.404,0.918514,613,0.58651,807,1.19938,446,0.424644,1057,1.22251,495,1.05991,745,0.302126
86987016,institution,KTH Royal Institute of Technology,,,SE,175.168,0.918235,614,0.647448,707,0.969842,618,0.641123,806,1.5471,268,1.29983,436,0.448805
187709482,source,Electronic Commerce Research and Applications,1567-4223,B,,417,0.548363,614,,580,0.543664,325,,127,,54,1.03184,265,0.233495
157485424,institution,Korea Advanced Institute of Science and Technology,,,KR,239.065,0.916446,615,0.694769,651,1.09457,515,1.19033,386,1.1491,562,0.919451,1023,0.511628
120518121,source,Atlantic Economic Journal,0197-4254,E,,115,0.547839,615,0.520036,243,,779,,127,,54,0.277722,1076,0.291339
146563203,institution,University of International Business and Economics,,,CN,679.464,0.916353,616,0.841629,514,0.946667,639,1.15141,404,1.68884,198,1.25751,473,0.350262
34941771,source,Venture Capital,1369-1066,B,,104,0.547333,616,,580,0.521458,336,,127,,54,0.408664,866,-0.192893
206916388,source,Journal of Asset Management,1470-8272,A,,193,0.547332,617,,580,,779,0.586409,34,,54,0.536511,694,0.477509
4401200333,institution,ESIC Business & Marketing School,,,,50.3573,0.916055,617,0.219047,1593,1.08849,523,0.190695,1413,,1658,1.63123,181,0.410987
59433898,institution,Brunel University of London,,,GB,307.751,0.913497,618,0.554449,850,1.03013,566,0.767675,695,1.16695,539,1.37083,360,0.437606
2764680368,source,Social and Environmental Accountability Journal,0969-160X,B,,118,0.546837,618,,580,0.555639,314,,127,,54,0.640788,562,0.559471
99041443,institution,Mississippi State University,,,US,145.165,0.913395,619,0.616151,764,1.14621,478,0.850289,627,0.519237,1169,0.947427,959,0.484821
2898531903,source,Journal of commodity markets,2405-8505,E,,152,0.546568,619,0.527699,240,,779,,127,,54,0.487108,752,0.143279
141901250,source,Strategic Change,1086-1718,B,,227,0.546406,620,,580,0.55639,313,,127,,54,0.818406,404,0.288671
45084792,institution,University of Florence,,,IT,268.023,0.912925,620,0.608342,772,1.23927,425,0.17526,1444,1.07288,646,1.09875,685,0.399269
2764773172,source,International Journal of Engineering Business Management,1847-9790,B,,108,0.545289,621,,580,0.502678,352,,127,,54,1.17035,195,0.294437
870178186,institution,Nyenrode Business University,,,NL,71.0063,0.911937,621,0.243773,1531,1.01336,581,0.306143,1237,1.15662,548,1.16478,591,0.601221
39343248,institution,Humboldt-Universität zu Berlin,,,DE,157.356,0.911702,622,0.886352,485,0.868832,712,1.57244,269,0.16764,1500,0.763692,1346,0.261556
4210188437,source,Supply Chain Forum an International Journal,1624-6039,B,,165,0.54525,622,,580,0.550638,319,,127,,54,0.778892,441,0.0120344
2764465404,source,Entrepreneurship Research Journal,2157-5665,B,,163,0.545039,623,,580,0.549796,322,,127,,54,0.447574,800,0.33213
134235054,institution,Sabancı Üniversitesi,,,TR,79.8048,0.911324,623,1.22774,280,0.738821,857,0.885393,593,1.00342,713,0.868977,1124,0.33856
4394735553,source,Annals of Public and Cooperative Economics,1370-4788,E,,178,0.542899,624,0.512008,244,,779,,127,,54,0.511814,731,0.0632653
186335123,institution,East Carolina University,,,US,148.168,0.908842,624,0.486523,970,1.20621,443,0.465165,995,0.211979,1462,0.909403,1045,0.542508
5486590,source,International Economics and Economic Policy,1612-4804,E,,128,0.542118,625,0.488066,255,,779,,127,,54,0.543017,683,0.217604
76198965,institution,Friedrich Schiller University Jena,,,DE,77.9531,0.908765,625,0.267068,1479,1.13472,485,,1743,0.27887,1408,0.805424,1269,0.320388
39332106,source,Journal of Food Products Marketing,1045-4446,B,,96,0.540635,626,,580,0.516581,341,,127,,54,0.779382,440,0.162916
55143463,institution,University of Turin,,,IT,425.564,0.908383,626,0.559549,841,1.09374,516,0.977963,519,1.53803,275,1.34993,381,0.341119
2764415137,source,International Journal of Management Science and Engineering Management,1750-9653,B,,103,0.540245,627,,580,0.549169,323,,127,,54,0.557826,658,-0.293468
178712713,institution,Bryant University,,,US,70.4131,0.906958,627,0.348619,1267,1.21689,436,0.090931,1595,,1658,0.829182,1205,0.636829
185492890,institution,University of Canterbury,,,NZ,197.133,0.906281,628,0.465079,1007,1.10166,511,0.70277,751,1.32658,414,1.11536,657,0.376557
113426170,source,Compensation & Benefits Review,0886-3687,B,,56,0.538969,628,,580,0.523706,335,,127,,54,0.262012,1100,-0.305785
74801974,institution,The University of Tokyo,,,JP,320.739,0.904363,629,0.961568,418,0.624972,996,0.419977,1065,0.929621,779,0.833882,1193,0.222389
4210231290,source,Financial markets and portfolio management,1934-4554,E,,94,0.538831,629,0.388199,306,,779,,127,,54,0.562126,655,0.406593
26598852,source,Economia Politica,1120-2890,E,,162,0.538271,630,0.547561,228,,779,,127,,54,0.522227,716,0.0180276
255234318,institution,Universidad de Zaragoza,,,ES,394.272,0.901726,630,0.405797,1139,1.43542,333,0.792051,673,0.888829,826,1.4319,303,0.456279
151746483,institution,University of Waterloo,,,CA,309.944,0.901531,631,0.758444,580,1.04653,553,0.934958,556,1.22526,494,0.881058,1105,0.318628
160156518,source,International Journal of Fashion Design Technology and Education,1754-3266,X,,205,0.537662,631,,580,,779,,127,0.650019,6,0.589565,618,0.0967153
180723199,source,Agribusiness,0742-4477,E,,334,0.537397,632,0.480218,260,,779,,127,,54,0.529655,705,-0.101089
904495901,institution,Ruhr University Bochum,,,DE,134.556,0.901406,632,0.740908,594,1.30472,396,0.353587,1154,0.483003,1214,0.922084,1016,0.379477
2913204857,source,Journal of Business Economics,0044-2372,B,,224,0.53697,633,,580,0.468466,369,,127,,54,0.552442,669,0.258409
4577782,institution,Technische Universität Berlin,,,DE,199.848,0.900203,633,1.14462,316,0.783777,801,0.308004,1236,0.773239,923,1.1461,622,0.369033
98358874,institution,Delft University of Technology,,,NL,260.535,0.899316,634,0.619679,751,0.916456,672,1.45294,300,1.51586,284,1.27584,454,0.330348
114193083,source,Chinese Economy,1097-1475,E,,138,0.536756,634,0.495838,252,,779,,127,,54,0.599914,601,0.230496
107261186,source,Journal of Historical Research in Marketing,1755-750X,B,,62,0.535576,635,,580,0.509763,346,,127,,54,0.353986,946,-0.37415
102607778,institution,Cleveland State University,,,US,71.9167,0.89912,635,0.363141,1240,0.976754,614,1.38217,318,1.32239,417,0.916219,1028,0.604651
3124059619,institution,China University of Geosciences,,,CN,232.854,0.898072,636,0.790815,546,0.550252,1119,0.303192,1240,1.76021,173,1.70638,155,0.195708
102624508,source,The Learning Organization,0969-6474,B,,198,0.531866,636,,580,0.51255,345,,127,,54,0.570854,639,-0.0224913
78988378,institution,Renmin University of China,,,CN,986.647,0.895225,637,0.824645,523,0.860556,722,1.10171,435,0.973926,740,0.94885,954,0.329189
113957626,source,International Journal of Political Economy,0891-1916,E,,102,0.529992,637,0.544257,230,,779,,127,,54,0.379017,914,-0.00826446
143578492,institution,Asia University,,,TW,66.8076,0.894528,638,0.600283,788,1.18015,460,0.189353,1418,1.26778,452,1.8777,107,0.314229
100141487,source,Growth and Change,0017-4815,X,,347,0.529127,638,,580,,779,,127,0.554805,8,0.564317,652,0.322088
203172682,institution,Northern Arizona University,,,US,53.7629,0.893584,639,0.389573,1172,1.28844,400,0.048437,1676,0.412041,1282,0.797894,1291,0.148936
78091837,source,Review of World Economics,1610-2878,E,,149,0.527748,639,0.505429,246,,779,,127,,54,0.428549,832,0.248157
94339441,institution,Western Kentucky University,,,US,57.5167,0.891899,640,0.691244,657,1.08898,522,0.941337,552,0.253559,1424,0.703535,1461,0.327902
4210172902,source,Journal of Institutional and Theoretical Economics JITE,0932-4569,E,,14,0.527174,640,0.586016,217,,779,,127,,54,0.224854,1163,0.714286
75421653,institution,University of Missouri–Kansas City,,,US,65.5189,0.889634,641,0.402578,1143,1.11393,498,2.00832,186,,1658,0.854359,1149,0.608563
1076045,source,Culture and Organization,1475-9551,B,,152,0.526506,641,,580,0.474489,367,,127,,54,0.395608,887,-0.120567
52977244,institution,Insper,,,BR,96.0525,0.887632,642,0.709534,629,1.17249,465,,1743,0.0647318,1614,0.727386,1415,0.331808
161695446,source,Journal of Workplace Learning,1366-5626,X,,203,0.526232,642,,580,,779,,127,0.480626,9,0.567641,645,0.128643
49396926,source,Thunderbird International Business Review,1096-4762,B,,225,0.525727,643,,580,0.541452,327,,127,,54,0.55895,657,-0.0306657
161104310,institution,Zeppelin Universität gemeinnützige GmbH,,,DE,57.3774,0.887048,643,0.290711,1438,1.41389,348,0.543444,905,,1658,1.72782,148,0.39694
121026525,source,Journal of Evolutionary Economics,0936-9937,E,,208,0.524199,644,0.442764,282,,779,,127,,54,0.418113,849,0.182891
1335884394,institution,Economic Research Service,,,US,85.3226,0.88607,644,0.909619,460,,1948,0.470445,989,1.63014,230,0.639703,1580,0.118519
73417466,institution,Coventry University,,,GB,264.133,0.885614,645,0.398243,1157,0.991208,599,0.856052,622,0.844197,861,1.41849,318,0.499668
152972827,source,International Journal of Lean Six Sigma,2040-4166,B,,235,0.523569,645,,580,0.561705,311,,127,,54,0.805552,416,0.10496
4210111188,institution,Universidade Paulista,,,BR,61.8812,0.882004,646,0.124867,1802,1.11719,494,0.517074,933,1.90191,132,1.38011,354,0.411711
4210240690,source,Journal of Asian Business and Economic Studies,2515-964X,B,,78,0.523231,646,,580,0.358967,440,,127,,54,1.03857,258,0.535714
2737431740,source,Econometrics,2225-1146,E,,157,0.521874,647,0.521206,242,,779,,127,,54,0.34742,959,-0.2657
4210166444,institution,Institut de Recherche pour le Développement,,,FR,23.6249,0.881099,647,0.693436,654,0.454217,1281,2.78909,112,0.0934778,1585,0.743435,1386,0.0146471
221716585,institution,The University of Texas at Tyler,,,US,85.286,0.880203,648,0.928286,448,0.830393,760,,1743,1.14486,569,0.799696,1286,0.424312
127536956,source,Journal of International Accounting Research,1542-6297,B,,118,0.521374,648,,580,0.564394,310,,127,,54,0.309777,1019,0.395683
164923136,source,Environment and Development Economics,1355-770X,E,,124,0.521124,649,0.53171,238,,779,,127,,54,0.402498,875,0.32872
198089087,institution,Ball State University,,,US,75.6276,0.880101,649,0.856746,504,1.00392,589,0.444685,1028,0.731223,958,0.903804,1058,0.451128
32062511,institution,Heriot-Watt University,,,GB,137.286,0.876178,650,0.792391,545,0.929674,661,0.715901,731,0.653779,1018,1.14315,625,0.229318
4210184227,source,World Journal of Science Technology and Sustainable Development,2042-5945,B,,34,0.520605,650,,580,0.378764,425,,127,,54,0.998498,290,0.655977
180437899,institution,University of Bremen,,,DE,128.662,0.875763,651,0.487378,969,1.03868,559,0.77926,687,0.528292,1157,0.918933,1024,0.303082
4210226649,source,Competitiveness Review An International Business Journal incorporating Journal of Global Competitiveness,1059-5422,B,,230,0.519103,651,,580,0.508068,349,,127,,54,0.850595,382,0.132165
5681781,institution,The University of Adelaide,,,AU,308.555,0.875575,652,0.601944,778,1.05216,550,0.562198,886,1.66161,216,1.07918,709,0.215376
2764833774,source,Accounting History Review,2155-2851,B,,50,0.517216,652,,580,0.497879,355,,127,,54,0.287284,1062,-0.363636
169541294,institution,Flinders University,,,AU,83.3716,0.875378,653,1.23661,274,0.861018,721,0.04295,1679,0.186096,1488,0.944757,964,0.111857
70935693,source,Japan and the World Economy,0922-1425,E,,97,0.517187,653,0.473,267,,779,,127,,54,0.436418,817,0.355805
62318514,institution,University of Duisburg-Essen,,,DE,233.408,0.873942,654,0.87303,496,0.94248,646,0.430433,1048,0.522338,1163,1.0535,759,0.307266
200838492,source,Manchester School,1463-6786,E,,157,0.517111,654,0.502055,249,,779,,127,,54,0.327436,996,0.268116
20489460,source,Benchmarking An International Journal,1463-5771,B,,684,0.514367,655,,580,0.542892,326,,127,,54,0.943654,323,-0.00126422
119942284,institution,Missouri State University,,,US,62.3727,0.87193,655,0.0715813,1889,1.1168,496,1.78903,216,,1658,0.784986,1311,0.414966
4210106879,institution,Ohio University,,,US,104.863,0.869995,656,0.129224,1789,1.09856,512,0.574426,870,1.68543,200,0.76302,1348,0.529081
82593474,source,Asian Business & Management,1472-4782,B,,159,0.513212,656,,580,0.532465,330,,127,,54,0.593174,610,0.391676
2737115228,source,Journal of Financial Therapy,1944-9771,A,,45,0.512959,657,,580,,779,1.27357,11,,54,0.320509,1006,0.0847458
7876267,institution,Open University of the Netherlands,,,NL,105.85,0.86945,657,0.423854,1102,0.985741,609,0.315155,1224,2.31915,69,1.137,632,0.306746
90267481,institution,Umeå University,,,SE,144.578,0.869428,658,0.906832,464,0.973517,615,0.910741,573,0.401035,1291,1.15948,598,0.285604
69458508,source,Journal of Asian Economics,1049-0078,E,,386,0.512077,658,0.476993,264,,779,,127,,54,0.627068,579,0.294068
60973665,source,IEEE Engineering Management Review,0360-8581,B,,336,0.511544,659,,580,0.553025,318,,127,,54,0.924105,329,0.236374
157638225,institution,"California State University, Northridge",,,US,77.4643,0.869404,659,0.596307,795,0.952848,632,1.07814,448,,1658,0.940017,973,0.625183
