unit_idx,unit_type,name,issn,field_eb,country_code,v,rank_v,a_p
33501960,institution,Universidade Federal de Santa Maria,,,BR,0.260853677887369,1504,19.426984126984127
8636806,institution,University of Sousse,,,TN,0.2602437615149316,1505,63.20416666666667
171210897,institution,Aligarh Muslim University,,,IN,0.259714878345746,1506,45.21607142857143
180492355,source,Public Finance Review,1091-1421,E,,0.2595963254065956,1507,110.0
50760025,institution,Hangzhou Dianzi University,,,CN,0.2594874692048942,1508,22.53944805194805
4210209416,source,Green Finance,2643-1092,E,,0.2592162490635452,1509,90.0
102607778,institution,Cleveland State University,,,US,0.25895262588922635,1510,12.900000000000002
173899330,institution,Henan University,,,CN,0.25868645471195884,1511,59.09974053724054
91357014,institution,Banaras Hindu University,,,IN,0.25714110526471584,1512,31.130555555555556
21881038,institution,IPB University,,,ID,0.25633433041216264,1513,36.40192307692308
21449261,institution,Masaryk University,,,CZ,0.2563152360440069,1514,52.59420093795094
152429107,institution,Jawaharlal Nehru University,,,IN,0.2560470875101475,1515,74.82765151515153
1331070479,institution,Université de Yaoundé I,,,CM,0.2557571907179954,1516,59.16111111111111
182083151,institution,Universidad Rey Juan Carlos,,,ES,0.2553589480495134,1517,99.6650543900544
45998257,institution,Sohar University,,,OM,0.2549910658389205,1518,10.948015873015873
263417816,institution,The Russian Presidential Academy of National Economy and Public Administration,,,RU,0.2544190468024465,1519,24.463888888888885
28022161,institution,King Saud University,,,SA,0.2537314965754973,1520,48.488177100677106
79238269,institution,Universidad de Sevilla,,,ES,0.2537193701765507,1521,67.56751461258041
142208455,institution,VSB - Technical University of Ostrava,,,CZ,0.25358020619346533,1522,45.01607142857142
118905719,institution,University of Primorska,,,SI,0.25304564218608744,1523,25.6615889212828
74413500,institution,University of Windsor,,,CA,0.25250110877959553,1524,24.829545454545457
4210193400,source,Economic Change and Restructuring,1573-9414,E,,0.252094367049173,1525,402.0
2802706902,institution,Knoxville College,,,US,0.2520691251513565,1526,3.724999999999999
148751991,institution,Sogang University,,,KR,0.25196248974723323,1527,60.575
110166357,institution,University of Delhi,,,IN,0.2517511344849577,1528,87.35
2764518860,source,Annals of Economics and Statistics,1968-3863,E,,0.2513585881935663,1529,36.0
4626487,institution,King Faisal University,,,SA,0.251210179594947,1530,29.515343915343912
16365422,institution,Hefei University of Technology,,,CN,0.2511344912408555,1531,75.178841991342
39268498,institution,University of Isfahan,,,IR,0.25056134363628446,1532,12.666666666666668
4210144888,institution,Business France,,,FR,0.25034199817111813,1533,6.758333333333334
158708052,institution,Chulalongkorn University,,,TH,0.24978283728784922,1534,62.715873015873015
12615008,institution,Beijing Normal University - Hong Kong Baptist University United International College,,,CN,0.24956645773291583,1535,14.027777777777779
60370010,source,Journal of the Knowledge Economy,1868-7865,E,,0.2489191551890107,1536,1176.0
23574469,institution,Krakow University of Economics,,,PL,0.24877104013283224,1537,85.0
11892038,institution,University of Nigeria,,,NG,0.24865499409594888,1538,71.14933862433863
119004910,institution,Silesian University of Technology,,,PL,0.24862061064162663,1539,13.026587301587302
43566213,institution,National Taipei University of Business,,,TW,0.24821981225004192,1540,8.499999999999998
82497590,institution,Auburn University,,,US,0.24686548665428354,1541,88.58095238095238
